EventID,LocationID,CreelNPeople,CreelNDiggers,CreelNClams,CreelNLanterns,ppl_per_car
1957,41300,1,1,13,NA,NA
1957,41300,2,2,25,NA,NA
1957,41300,2,2,30,NA,NA
1957,41300,2,0,0,NA,NA
1957,41300,2,2,5,NA,NA
1957,41300,2,1,15,NA,NA
1957,41300,2,2,26,NA,NA
1957,41300,2,1,11,NA,NA
1957,41300,2,2,16,NA,NA
1957,41300,2,2,19,NA,NA
1957,42500,2,2,30,NA,NA
1957,42600,3,2,10,NA,NA
1957,42600,3,3,15,NA,NA
1957,42600,2,2,27,NA,NA
1957,42600,2,2,26,NA,NA
1957,42600,3,3,5,NA,NA
1957,42600,2,2,5,NA,NA
1955,33012,1,1,15,NA,NA
1955,31005,2,2,3,NA,NA
1955,31005,2,2,17,NA,NA
1955,31005,4,4,60,NA,NA
1955,31005,3,3,1,NA,NA
1955,31005,2,2,30,NA,NA
1955,31005,2,2,30,NA,NA
1955,31005,5,5,75,NA,NA
1955,31005,1,1,15,NA,NA
1955,31005,2,2,16,NA,NA
1955,31005,2,2,30,NA,NA
1955,31005,1,1,15,NA,NA
1955,32007,2,2,30,NA,NA
1955,32007,2,2,30,NA,NA
1955,32007,2,2,30,NA,NA
1955,32007,2,2,30,NA,NA
1955,32007,1,1,15,NA,NA
1955,32007,4,4,60,NA,NA
1955,32007,2,2,30,NA,NA
1955,32007,4,4,60,NA,NA
1955,32007,8,8,120,NA,NA
1955,32007,2,2,30,NA,NA
1955,32009,1,1,15,NA,NA
1955,32009,2,2,30,NA,NA
1955,32009,4,4,60,NA,NA
1955,32009,2,1,15,NA,NA
1955,32009,1,1,15,NA,NA
1955,32009,3,3,45,NA,NA
1955,32009,5,5,75,NA,NA
1955,32009,7,6,90,NA,NA
1955,32009,4,4,60,NA,NA
1955,32009,2,2,10,NA,NA
1955,32009,2,2,5,NA,NA
1955,32009,2,2,2,NA,NA
1955,32009,2,2,6,NA,NA
1955,33012,2,2,30,NA,NA
1955,33012,3,3,45,NA,NA
1955,33012,4,4,60,NA,NA
1955,33012,3,3,45,NA,NA
1955,33012,3,2,30,NA,NA
1955,33012,2,2,30,NA,NA
1955,33012,4,3,45,NA,NA
1955,33012,3,2,30,NA,NA
1955,33012,3,3,28,NA,NA
1955,33012,4,4,60,NA,NA
1955,33012,3,2,28,NA,NA
1955,33012,4,4,60,NA,NA
1955,33012,5,5,75,NA,NA
1959,41300,4,4,60,NA,NA
1959,41300,4,4,60,NA,NA
1959,41300,2,2,30,NA,NA
1959,41400,3,3,45,NA,NA
1959,41400,2,2,30,NA,NA
1959,41300,3,3,45,NA,NA
1969,31005,1,1,15,NA,NA
1969,32007,1,1,12,NA,NA
1969,32007,1,1,15,NA,NA
1969,32007,3,3,45,NA,NA
1969,32007,2,2,30,NA,NA
1969,33012,2,2,30,NA,NA
1969,33012,3,3,45,NA,NA
1969,32009,2,2,30,NA,NA
1973,12600,4,3,45,NA,NA
1973,12600,3,3,45,NA,NA
1973,12600,2,2,30,NA,NA
1973,12500,1,1,15,NA,NA
1973,12300,6,6,90,NA,NA
1973,12300,2,2,30,NA,NA
1973,12300,2,1,15,NA,NA
1973,12500,2,1,15,NA,NA
1973,12500,2,2,15,NA,NA
1973,12500,4,4,60,NA,NA
1973,12500,1,1,0,NA,NA
1973,12500,2,2,30,NA,NA
1968,12300,2,2,30,NA,NA
1968,11200,4,4,60,NA,NA
1968,11200,5,5,75,NA,NA
1968,11200,3,3,45,NA,NA
1968,11200,1,1,15,NA,NA
1968,11101,2,2,30,NA,NA
1968,11101,1,1,15,NA,NA
1976,12600,3,3,45,NA,NA
1976,12600,3,3,45,NA,NA
1976,12600,2,2,30,NA,NA
1976,12600,2,2,30,NA,NA
1976,12500,2,2,30,NA,NA
1976,12500,1,1,15,NA,NA
1976,12400,4,4,60,NA,NA
1976,12400,4,4,60,NA,NA
1975,22307,2,2,30,NA,NA
1975,21200,3,3,45,NA,NA
1975,21200,3,3,39,NA,NA
1975,21200,2,2,30,NA,NA
1975,21200,1,1,15,NA,NA
1975,22307,2,2,30,NA,NA
1975,22307,2,2,30,NA,NA
1975,22307,1,1,15,NA,NA
1975,22307,2,2,30,NA,NA
1975,22307,2,2,30,NA,NA
1975,22307,5,5,75,NA,NA
1975,22309,4,4,60,NA,NA
1975,22309,2,2,30,NA,NA
1975,22309,6,6,90,NA,NA
1975,22309,3,3,45,NA,NA
1975,22309,5,5,75,NA,NA
1975,22309,2,2,30,NA,NA
1975,22309,2,2,18,NA,NA
1975,22309,2,2,30,NA,NA
1975,22309,2,2,30,NA,NA
1971,22307,4,4,60,NA,NA
1971,21200,3,3,45,NA,NA
1971,21200,1,1,15,NA,NA
1971,21200,1,1,15,NA,NA
1971,21200,2,2,30,NA,NA
1971,21200,3,3,45,NA,NA
1971,21200,2,2,30,NA,NA
1971,22309,3,3,45,NA,NA
1971,22309,2,2,30,NA,NA
1971,22309,6,6,90,NA,NA
1971,22309,3,3,45,NA,NA
1971,22309,2,2,30,NA,NA
1971,22307,2,2,30,NA,NA
1971,22307,1,1,15,NA,NA
1971,21200,2,2,30,NA,NA
1971,21200,2,2,30,NA,NA
1971,22307,4,4,60,NA,NA
1971,22309,3,3,45,NA,NA
1971,22309,6,6,90,NA,NA
1971,22309,3,2,30,NA,NA
1974,41200,1,1,15,NA,NA
1974,41300,2,2,30,NA,NA
1974,41100,2,2,0,NA,NA
1974,41300,3,3,4,NA,NA
1974,41400,3,3,45,NA,NA
1974,42500,2,2,30,NA,NA
1974,42500,1,1,5,NA,NA
1974,42600,2,2,30,NA,NA
1974,42600,2,2,30,NA,NA
1974,42600,2,2,30,NA,NA
1974,42600,2,2,23,NA,NA
1974,42600,3,3,41,NA,NA
1974,41300,4,4,42,NA,NA
1970,41300,1,1,15,NA,NA
1970,41400,2,2,30,NA,NA
1970,41400,1,1,15,NA,NA
1970,41100,1,1,15,NA,NA
1970,41300,7,7,105,NA,NA
1970,41300,3,3,45,NA,NA
1970,42500,1,1,15,NA,NA
1970,42500,1,1,15,NA,NA
1970,42500,3,3,20,NA,NA
1970,42500,3,3,45,NA,NA
1970,42600,2,2,0,NA,NA
1970,42600,1,1,15,NA,NA
1970,42600,2,2,30,NA,NA
1967,41100,2,2,30,NA,NA
1967,41100,1,1,15,NA,NA
1967,41200,4,3,45,NA,NA
1967,41200,2,2,30,NA,NA
1967,41200,2,2,30,NA,NA
1967,41300,2,2,30,NA,NA
1967,41300,3,3,45,NA,NA
1967,41300,2,2,30,NA,NA
1967,41300,2,2,30,NA,NA
1967,41300,2,2,30,NA,NA
1967,41400,2,2,30,NA,NA
1967,41400,2,2,30,NA,NA
1967,41400,2,2,30,NA,NA
1967,41400,1,1,15,NA,NA
1967,42500,1,1,15,NA,NA
1967,42500,2,2,30,NA,NA
1967,42600,2,1,4,NA,NA
1967,42600,2,2,30,NA,NA
1967,42600,2,2,30,NA,NA
1967,42600,2,2,25,NA,NA
1978,33012,2,2,30,NA,NA
1978,33012,2,2,30,NA,NA
1978,33012,1,1,15,NA,NA
1978,32009,3,3,45,NA,NA
1978,32009,2,2,30,NA,NA
1978,32009,1,1,15,NA,NA
1978,32007,2,2,30,NA,NA
1978,32007,1,1,15,NA,NA
1978,32007,2,1,13,NA,NA
1978,31005,1,1,15,NA,NA
1978,31005,3,3,45,NA,NA
1978,31005,5,4,49,NA,NA
1978,31005,2,2,30,NA,NA
1978,31005,1,1,15,NA,NA
1978,31005,1,1,15,NA,NA
1978,32007,2,2,30,NA,NA
1978,32009,5,5,75,NA,NA
1977,22307,1,1,15,NA,NA
1977,22307,3,3,45,NA,NA
1977,22309,1,1,15,NA,NA
1977,22309,2,2,30,NA,NA
1977,22309,2,2,30,NA,NA
1977,21200,5,5,75,NA,NA
1977,21200,2,2,30,NA,NA
1977,22307,2,2,30,NA,NA
1977,21200,1,1,15,NA,NA
1977,22307,2,2,20,NA,NA
1977,22309,3,2,25,NA,NA
1980,12500,2,2,30,NA,NA
1980,12500,1,1,15,NA,NA
1980,12400,6,6,90,NA,NA
1980,12400,1,1,15,NA,NA
1980,12400,2,2,30,NA,NA
1980,12400,2,2,30,NA,NA
1980,12400,2,2,30,NA,NA
1979,42600,1,1,15,NA,NA
1979,42600,1,1,15,NA,NA
1979,42500,1,1,15,NA,NA
1979,41400,3,3,45,NA,NA
1979,41300,3,2,30,NA,NA
1979,41300,2,2,30,NA,NA
1979,41300,2,1,15,NA,NA
1979,41200,5,5,75,NA,NA
1979,41100,1,1,15,NA,NA
1979,41200,1,1,15,NA,NA
1979,41200,2,2,30,NA,NA
1979,41300,4,4,60,NA,NA
1979,41300,2,2,25,NA,NA
1979,41300,2,2,30,NA,NA
1979,41400,3,3,45,NA,NA
1979,41400,1,1,15,NA,NA
1979,42600,3,3,45,NA,NA
1979,42600,4,4,60,NA,NA
1986,21200,3,3,45,NA,NA
1986,21200,2,2,30,NA,NA
1986,21200,3,3,45,NA,NA
1986,22307,3,3,45,NA,NA
1986,22307,2,2,30,NA,NA
1986,22309,3,2,30,NA,NA
1986,22309,2,2,30,NA,NA
1986,22309,5,5,75,NA,NA
1986,22309,5,5,75,NA,NA
1983,12400,1,1,15,NA,NA
1983,12400,3,3,45,NA,NA
1983,12400,3,3,45,NA,NA
1983,12400,1,1,15,NA,NA
1983,12400,1,1,15,NA,NA
1981,12400,2,2,30,NA,NA
1981,12400,3,3,45,NA,NA
1981,12400,2,2,30,NA,NA
1981,12400,5,5,75,NA,NA
1981,12400,1,1,15,NA,NA
1994,21200,1,1,20,NA,NA
1994,21200,2,2,40,NA,NA
1994,21200,2,2,40,NA,NA
1994,21200,3,3,60,NA,NA
1994,21200,1,1,20,NA,NA
1994,22307,1,1,20,NA,NA
1994,22307,2,2,40,NA,NA
1994,22307,3,3,60,NA,NA
1994,22307,2,2,40,NA,NA
1994,22309,1,1,20,NA,NA
1994,22309,4,4,80,NA,NA
1994,22309,2,2,40,NA,NA
1994,22309,1,1,20,NA,NA
1994,22309,3,3,60,NA,NA
1994,22309,1,1,20,NA,NA
1994,22309,3,3,60,NA,NA
1994,22309,2,2,40,NA,NA
1994,22309,1,1,20,NA,NA
1994,22307,6,6,120,NA,NA
1994,22307,3,3,49,NA,NA
1996,12600,4,4,80,NA,NA
1996,12500,2,2,20,NA,NA
1996,12400,2,2,40,NA,NA
1993,11101,2,2,40,NA,NA
1993,11101,2,2,40,NA,NA
1996,12500,2,2,40,NA,NA
1996,12500,3,3,60,NA,NA
1992,12500,1,1,20,NA,NA
1992,12600,4,4,80,NA,NA
1992,12400,1,1,20,NA,NA
1992,12400,2,2,40,NA,NA
1992,12400,2,2,20,NA,NA
1992,12400,3,3,60,NA,NA
1992,12400,5,5,100,NA,NA
1992,12400,2,2,40,NA,NA
1992,12400,3,3,60,NA,NA
1992,12400,2,2,30,NA,NA
1992,12400,5,5,100,NA,NA
1992,12500,6,6,120,NA,NA
1992,12500,4,4,80,NA,NA
1992,12500,2,2,40,NA,NA
1992,12500,1,1,20,NA,NA
1992,12400,1,1,20,NA,NA
1992,12400,6,6,120,NA,NA
1992,12400,3,3,60,NA,NA
1992,12400,1,1,20,NA,NA
1997,42600,1,1,20,NA,NA
1997,42600,1,1,20,NA,NA
1997,42600,2,2,40,NA,NA
1997,42600,1,1,20,NA,NA
1997,41400,2,2,40,NA,NA
2007,42600,3,3,40,NA,NA
2007,41400,4,4,80,NA,NA
2007,41400,2,2,40,NA,NA
2007,41400,3,3,50,NA,NA
2007,41400,2,2,6,NA,NA
2007,41300,2,2,40,NA,NA
2007,41300,2,2,6,NA,NA
2007,41200,2,2,40,NA,NA
2007,41200,2,2,40,NA,NA
2007,41200,5,5,100,NA,NA
2007,41100,6,6,120,NA,NA
2007,41300,2,2,40,NA,NA
2007,41300,2,1,15,NA,NA
2007,41300,1,1,20,NA,NA
2007,41300,2,2,28,NA,NA
2007,41300,2,2,40,NA,NA
2004,42600,2,1,20,NA,NA
2004,42500,2,2,40,NA,NA
2004,41400,2,2,40,NA,NA
2004,41400,1,1,20,NA,NA
2004,41400,2,2,40,NA,NA
2004,41400,2,2,40,NA,NA
2004,41400,1,1,20,NA,NA
2004,41300,1,1,20,NA,NA
2004,41300,2,2,40,NA,NA
2004,41300,1,1,20,NA,NA
2004,41200,3,3,60,NA,NA
2004,41200,2,2,40,NA,NA
2004,41200,1,1,20,NA,NA
2004,41100,2,2,40,NA,NA
2004,42600,2,2,40,NA,NA
2004,41200,4,4,80,NA,NA
2004,41300,1,1,6,NA,NA
2004,41300,1,1,20,NA,NA
2004,41300,3,1,20,NA,NA
2004,41300,2,2,21,NA,NA
2004,41400,2,2,40,NA,NA
2004,41400,4,4,80,NA,NA
2004,41400,2,2,40,NA,NA
2004,41400,2,2,40,NA,NA
2026,33012,2,2,40,NA,NA
2019,12600,2,2,40,NA,NA
2019,12600,2,2,40,NA,NA
2019,12500,2,2,40,NA,NA
2019,12500,3,3,60,NA,NA
2019,12400,2,2,40,NA,NA
2019,12400,2,2,40,NA,NA
2019,12400,2,2,40,NA,NA
2019,12400,2,2,40,NA,NA
2013,12400,2,2,40,NA,NA
2013,12400,2,2,40,NA,NA
2013,12400,3,3,60,NA,NA
2013,12400,4,4,80,NA,NA
2013,12400,2,2,40,NA,NA
2013,12400,3,3,60,NA,NA
2013,12500,2,2,40,NA,NA
2013,12500,2,2,40,NA,NA
2013,12500,2,2,40,NA,NA
2013,12500,1,1,20,NA,NA
2013,12500,2,2,40,NA,NA
2013,12500,2,2,40,NA,NA
2010,12600,1,1,20,NA,NA
2010,12600,2,2,40,NA,NA
2010,12600,3,3,60,NA,NA
2010,12600,2,2,40,NA,NA
2010,12500,1,1,20,NA,NA
2010,12400,2,2,40,NA,NA
2010,12400,2,2,40,NA,NA
2010,12400,1,1,20,NA,NA
2009,12300,2,2,40,NA,NA
2009,12300,3,3,60,NA,NA
2009,12300,2,2,40,NA,NA
2009,12300,2,2,40,NA,NA
2009,11200,4,4,80,NA,NA
2009,11104,2,2,40,NA,NA
2009,11104,3,3,60,NA,NA
2009,11104,2,2,40,NA,NA
2009,11104,3,3,60,NA,NA
2009,11104,2,2,40,NA,NA
2009,11104,5,5,100,NA,NA
2009,11101,2,2,40,NA,NA
2009,11101,2,2,40,NA,NA
2009,11101,3,2,40,NA,NA
2009,11101,5,5,100,NA,NA
2009,11101,1,1,20,NA,NA
2009,12300,3,3,60,NA,NA
2022,31005,3,3,5,NA,NA
2022,31005,2,2,40,NA,NA
2022,32007,2,2,40,NA,NA
2022,32009,2,2,40,NA,NA
2022,31005,1,1,15,NA,NA
2022,31005,2,1,5,NA,NA
2022,32009,2,2,15,NA,NA
2022,31005,2,2,15,NA,NA
2022,32007,1,1,20,NA,NA
2022,32007,1,1,5,NA,NA
2022,32007,2,2,20,NA,NA
2022,32009,2,2,18,NA,NA
2022,32009,1,1,20,NA,NA
2022,33012,1,1,5,NA,NA
2022,32009,2,1,1,NA,NA
2022,32009,3,3,40,NA,NA
2022,32009,1,1,15,NA,NA
2018,32009,3,3,60,NA,NA
2018,32009,2,2,39,NA,NA
2018,32009,2,2,NA,NA,NA
2018,32009,2,2,29,NA,NA
2018,32009,2,2,40,NA,NA
2018,33012,1,1,20,NA,NA
2018,33012,2,2,40,NA,NA
2018,33012,3,3,60,NA,NA
2018,31005,2,2,40,NA,NA
2018,31005,1,1,20,NA,NA
2015,32009,2,2,40,NA,NA
2015,33012,1,1,20,NA,NA
2015,33012,1,1,20,NA,NA
2015,33012,2,2,40,NA,NA
2015,33012,1,1,20,NA,NA
2015,33012,3,3,60,NA,NA
2015,33012,4,4,80,NA,NA
2015,33012,2,2,40,NA,NA
2015,33012,1,1,20,NA,NA
1843,22309,2,2,40,NA,2
1847,31005,4,3,20,NA,4
1847,32007,2,2,5,NA,2
1847,32007,2,1,20,NA,NA
1847,32007,3,3,60,NA,3
1847,32009,2,2,40,NA,2
1847,32009,2,1,1,NA,2
1847,32009,1,1,20,NA,1
1847,33012,2,2,40,NA,2
1847,33012,2,2,2,NA,2
1847,33012,2,2,40,NA,2
1844,32007,3,3,60,NA,3
1844,32007,1,1,20,NA,1
1844,31005,2,2,40,NA,2
1844,31005,1,1,20,NA,1
1844,31005,1,1,20,NA,1
1844,31005,2,2,32,NA,2
1844,31005,3,3,60,NA,3
1844,32007,3,3,60,NA,3
1844,32007,2,2,40,NA,2
1844,32009,3,3,60,NA,3
1844,32009,3,3,60,NA,3
1844,33012,1,1,15,NA,1
1844,33012,3,3,60,NA,3
1846,22307,2,2,40,NA,2
1845,42600,2,2,40,NA,2
1856,41100,6,6,120,NA,NA
1856,41300,2,2,40,NA,NA
1856,41300,2,2,40,NA,NA
1856,41300,1,1,20,NA,NA
1856,41300,2,2,40,NA,NA
1856,41300,3,3,60,NA,NA
1856,41400,2,2,38,NA,NA
1856,41400,3,3,35,NA,NA
1856,41400,2,2,40,NA,NA
1856,41400,3,3,60,NA,NA
1856,42600,3,1,1,NA,NA
1856,42600,2,2,4,NA,NA
1856,42600,1,1,20,NA,NA
1856,42600,2,2,8,NA,NA
1856,42600,2,2,6,NA,NA
1856,42600,8,6,48,NA,NA
1863,41300,3,3,60,NA,3
1863,41300,1,1,20,NA,1
1863,41400,2,2,40,NA,NA
1863,42500,3,1,3,NA,3
1863,42600,3,3,60,NA,3
1850,42600,2,2,40,NA,NA
1850,42600,2,2,40,NA,NA
1850,42600,2,2,40,NA,NA
1850,42600,1,1,20,NA,NA
1850,42600,3,3,60,NA,NA
1850,42500,2,2,40,NA,NA
1850,42500,3,3,60,NA,NA
1850,41400,3,3,60,NA,NA
1850,41400,2,2,40,NA,NA
1850,41400,1,1,20,NA,NA
1850,41400,2,2,40,NA,NA
1850,41400,2,2,40,NA,NA
1850,41400,3,2,40,NA,NA
1850,41400,2,2,30,NA,NA
2202,32007,4,4,60,NA,4
2202,32007,2,2,30,NA,2
2202,32009,3,3,45,NA,3
2202,32009,2,1,15,NA,2
2202,33012,3,3,45,NA,3
2202,33012,3,3,45,NA,3
2202,31005,2,1,10,NA,2
2202,33012,2,2,30,NA,2
2212,12400,2,2,0,NA,NA
2212,12400,7,7,0,NA,NA
2212,12500,2,2,15,NA,NA
2212,12500,2,2,30,NA,NA
2212,12500,1,1,15,NA,NA
2210,12400,2,2,0,NA,NA
2210,12400,4,4,4,NA,NA
2210,12500,4,4,7,NA,NA
2210,12500,2,2,18,NA,NA
2210,12500,2,2,0,NA,NA
2210,12400,1,1,0,NA,NA
2210,12400,2,2,9,NA,NA
2218,42600,2,1,15,NA,2
2218,42600,3,3,45,NA,3
2218,42600,2,2,30,NA,2
2218,42600,3,3,1,NA,3
2218,42600,2,2,30,NA,2
2218,42600,2,2,30,NA,2
2218,41300,5,5,75,NA,5
2218,41300,2,2,30,NA,2
2218,41300,2,2,30,NA,2
2218,41300,1,1,15,NA,1
2218,42600,1,1,13,NA,1
2215,41300,1,1,12,NA,1
2215,41300,2,2,30,NA,2
2215,41400,3,3,10,NA,3
2215,41400,3,2,30,NA,3
2215,42500,2,2,30,NA,2
2215,42600,2,2,16,NA,2
2215,42600,2,2,9,NA,2
2215,42600,3,3,45,NA,3
2215,42600,1,1,15,NA,1
2215,42600,3,3,45,NA,3
2215,42600,5,4,36,NA,5
2215,41300,2,2,17,NA,2
2215,41300,1,1,8,NA,1
2215,41300,2,2,30,NA,2
2211,31005,2,2,2,NA,NA
2211,31005,7,7,10,NA,NA
2211,31005,2,2,30,NA,NA
2211,33012,3,2,6,NA,NA
2211,33012,2,2,20,NA,NA
2211,33012,2,2,30,NA,NA
2211,32009,3,3,37,NA,NA
2211,32009,2,2,30,NA,NA
2211,32009,2,2,30,NA,NA
2211,32009,1,1,15,NA,NA
2211,32007,2,2,7,NA,NA
2211,32007,2,2,30,NA,NA
2211,32007,2,2,30,NA,NA
2217,32007,2,2,0,NA,1
2217,33012,1,1,12,NA,1
2217,33012,4,4,8,NA,4
2245,41300,2,2,30,NA,NA
2245,41300,1,1,15,NA,NA
2245,41300,1,1,15,NA,NA
2245,41300,2,2,30,NA,NA
2245,41300,1,1,30,NA,NA
2245,41300,1,1,15,NA,NA
2245,41400,2,2,30,NA,NA
2245,41400,2,1,15,NA,NA
2245,41400,2,2,30,NA,NA
2245,41400,1,1,16,NA,NA
2245,41400,1,1,15,NA,NA
2245,42500,2,2,30,NA,NA
2245,42600,2,2,30,NA,NA
2245,42600,2,2,11,NA,NA
2245,42600,3,3,45,NA,NA
2257,22309,2,1,0,NA,NA
2257,22309,1,1,4,NA,NA
2257,22309,4,2,0,NA,NA
2257,22309,1,1,7,NA,NA
2250,21200,1,1,15,NA,NA
2250,22307,4,4,60,NA,NA
2250,22307,2,2,30,NA,NA
2250,22307,2,1,15,NA,NA
2250,22307,3,3,45,NA,NA
2250,22309,4,2,30,NA,NA
2250,22309,3,3,45,NA,NA
2250,22309,3,3,45,NA,NA
2250,22309,4,4,60,NA,NA
2250,22309,1,1,15,NA,NA
2250,22309,1,1,5,NA,NA
2250,22309,5,4,60,NA,NA
2250,22307,2,2,25,NA,NA
2250,22307,3,1,12,NA,NA
2250,22307,5,4,60,NA,NA
2250,21200,2,2,30,NA,NA
2250,21200,4,3,45,NA,NA
2250,21200,4,4,30,NA,NA
2250,21200,4,4,60,NA,NA
2250,21200,8,8,120,NA,NA
2250,22307,5,5,75,NA,NA
2248,21200,2,2,30,NA,NA
2248,21200,3,3,45,NA,NA
2248,22309,2,2,30,NA,NA
2248,22309,3,3,45,NA,NA
2248,22307,3,3,45,NA,NA
2248,22307,2,2,0,NA,NA
2248,22309,3,3,45,NA,NA
2248,22307,3,1,15,NA,NA
2248,22307,2,2,30,NA,NA
2248,22309,6,4,60,NA,NA
2248,22309,3,3,45,NA,NA
2248,22309,2,2,5,NA,NA
2248,22307,3,3,45,NA,NA
2248,22307,4,4,56,NA,NA
2248,22307,2,2,11,NA,NA
2248,22307,5,5,75,NA,NA
2248,21200,3,3,45,NA,NA
2248,21200,2,2,30,NA,NA
2248,22309,6,6,90,NA,NA
2248,22309,5,4,60,NA,NA
2255,12600,1,1,15,NA,NA
2252,12400,3,2,8,NA,NA
2252,12400,2,2,3,NA,NA
2252,12400,2,2,19,NA,NA
2252,12400,2,2,6,NA,NA
2252,12400,2,2,10,NA,NA
2252,12400,3,3,25,NA,NA
2252,12400,4,4,24,NA,NA
2252,12400,5,5,39,NA,NA
2252,12400,3,3,21,NA,NA
2252,12400,2,2,30,NA,NA
2252,12500,2,2,15,NA,NA
2252,12500,3,3,7,NA,NA
2252,12500,2,2,30,NA,NA
2247,12400,1,1,15,NA,NA
2247,12400,2,2,30,NA,NA
2247,12400,1,1,15,NA,NA
2247,12400,5,5,75,NA,NA
2247,12400,4,4,60,NA,NA
2247,12400,2,2,30,NA,NA
2247,12400,3,3,45,NA,NA
2247,12400,3,3,45,NA,NA
2247,12400,1,1,15,NA,NA
2247,12500,2,2,30,NA,NA
2247,12500,2,2,30,NA,NA
2247,12600,1,1,3,NA,NA
2247,12600,3,3,45,NA,NA
2247,12600,3,3,45,NA,NA
2247,12600,5,5,54,NA,NA
2247,12600,3,3,45,NA,NA
2247,12600,1,1,15,NA,NA
2247,12600,2,2,30,NA,NA
2247,12600,3,3,45,NA,NA
2247,12600,2,2,9,NA,NA
2256,31005,4,4,2,NA,4
2256,31005,2,2,0,NA,2
2256,31005,2,2,30,NA,2
2256,31005,2,1,15,NA,2
2256,32007,2,2,30,NA,2
2256,33012,2,2,30,NA,2
2256,32009,3,3,45,NA,3
2254,32009,2,1,0,NA,NA
2254,32009,1,1,4,NA,NA
2254,31005,1,1,0,NA,NA
2254,31005,2,2,0,NA,NA
2254,31005,1,1,15,NA,NA
2254,32009,2,2,30,NA,NA
2246,31005,4,4,60,NA,NA
2246,31005,1,1,15,NA,NA
2246,31005,4,4,60,NA,NA
2246,31005,1,1,15,NA,NA
2246,31005,1,1,15,NA,NA
2246,31005,4,4,60,NA,NA
2246,31005,1,1,15,NA,NA
2246,31005,1,1,15,NA,NA
2246,31005,1,1,15,NA,NA
2246,31005,3,3,45,NA,NA
2246,32007,2,2,30,NA,NA
2246,32007,1,1,15,NA,NA
2246,32007,1,1,15,NA,NA
2246,32007,2,2,15,NA,NA
2246,32009,4,3,45,NA,NA
2246,32009,2,2,30,NA,NA
2246,32009,4,4,60,NA,NA
2246,32009,2,1,15,NA,NA
2246,32009,2,2,30,NA,NA
2246,32009,2,2,30,NA,NA
2246,32009,3,3,0,NA,NA
2246,32009,2,2,30,NA,NA
2246,32009,4,4,60,NA,NA
2246,32009,1,1,15,NA,NA
2246,32009,2,2,30,NA,NA
2246,33012,4,4,60,NA,NA
2246,33012,2,2,30,NA,NA
2249,33012,1,1,15,NA,NA
2249,33012,2,2,30,NA,NA
2249,33012,3,3,45,NA,NA
2249,33012,2,2,8,NA,NA
2249,32009,3,2,30,NA,NA
2249,32009,1,1,15,NA,NA
2249,32007,2,2,30,NA,NA
2249,32007,2,2,30,NA,NA
2249,31005,2,2,5,NA,NA
2249,31005,3,2,30,NA,NA
2249,31005,2,2,30,NA,NA
2249,31005,2,2,8,NA,NA
2249,31005,2,2,30,NA,NA
2249,31005,1,1,10,NA,NA
2249,31005,2,2,30,NA,NA
2249,31005,2,2,0,NA,NA
2249,31005,2,2,30,NA,NA
2249,32007,2,2,11,NA,NA
2249,32009,2,2,30,NA,NA
2249,32009,4,4,60,NA,NA
2249,32007,3,3,45,NA,NA
2249,32007,2,2,30,NA,NA
2265,22309,1,1,15,NA,NA
2265,22307,2,2,30,NA,NA
2265,22307,1,1,15,NA,NA
2265,22307,1,1,15,NA,NA
2265,22307,2,2,15,NA,NA
2265,22307,4,3,45,NA,NA
2265,22307,2,2,30,NA,NA
2265,22307,2,2,30,NA,NA
2265,22307,3,3,42,NA,NA
2265,22307,2,2,25,NA,NA
2265,22307,1,1,1,NA,NA
2265,22307,2,2,23,NA,NA
2265,22309,2,2,5,NA,NA
2265,22309,2,2,24,NA,NA
2265,22309,5,5,6,NA,NA
2261,21200,2,2,30,NA,NA
2261,21200,2,2,30,NA,NA
2261,22307,4,4,60,NA,NA
2261,22307,2,2,30,NA,NA
2261,22309,6,6,90,NA,NA
2261,22309,3,2,30,NA,NA
2261,22309,4,4,60,NA,NA
2261,22307,2,2,30,NA,NA
2261,22307,6,5,75,NA,NA
2261,22307,6,5,75,NA,NA
2261,21200,5,3,45,NA,NA
2261,21200,4,2,30,NA,NA
2273,21100,2,2,0,NA,NA
2273,21100,1,1,0,NA,NA
2273,21100,1,1,2,NA,NA
2273,21100,2,2,1,NA,NA
2273,22309,4,3,1,NA,NA
2273,22309,1,1,1,NA,NA
2273,22309,3,3,45,NA,NA
2269,22307,1,1,15,NA,NA
2269,22309,2,1,15,NA,NA
2269,22309,4,4,60,NA,NA
2269,22309,2,2,30,NA,NA
2269,22307,6,6,90,NA,NA
2269,22307,5,5,75,NA,NA
2269,21200,2,2,30,NA,NA
2269,21200,2,2,5,NA,NA
2269,21200,4,4,60,NA,NA
2269,21200,2,2,30,NA,NA
2269,22307,5,4,60,NA,NA
2269,22309,3,3,45,NA,NA
2269,22309,4,4,60,NA,NA
2281,12600,1,1,15,NA,NA
2281,12500,3,3,45,NA,NA
2281,12500,1,1,15,NA,NA
2281,12500,2,2,30,NA,NA
2281,12500,3,3,45,NA,NA
2281,12500,1,1,12,NA,NA
2281,12400,2,2,30,NA,NA
2277,12500,1,1,0,NA,NA
2271,12400,2,2,30,NA,NA
2271,12500,1,1,15,NA,NA
2271,12400,2,2,30,NA,NA
2271,12400,5,5,75,NA,NA
2271,12400,1,1,15,NA,NA
2271,12400,2,2,30,NA,NA
2271,12400,3,3,45,NA,NA
2271,12400,1,1,15,NA,NA
