EventID,LocationID,NPeople,NLanterns,NCars
1807,11104,385,NA,NA
1807,11200,452,NA,NA
1807,12300,144,NA,NA
2701,31002,11,NA,NA
2696,33013,2,NA,NA
2696,33012,187,NA,NA
2696,32009,89,NA,NA
2696,32007,59,NA,NA
2696,31005,119,NA,NA
2696,31002,16,NA,NA
2695,33013,27,NA,NA
2695,33012,803,NA,NA
2695,32009,332,NA,NA
2695,32007,391,NA,NA
2695,31005,516,NA,NA
2695,31002,36,NA,NA
2698,12600,9,NA,NA
2698,12500,8,NA,NA
2698,12400,17,NA,NA
2693,12600,268,NA,NA
2693,12500,208,NA,NA
2693,12400,329,NA,NA
2700,41100,0,NA,NA
2700,41200,4,NA,NA
2700,41300,29,NA,NA
2700,41400,49,NA,NA
2700,42500,3,NA,NA
2700,42600,29,NA,NA
2697,42600,44,NA,NA
2697,42500,24,NA,NA
2697,41400,36,NA,NA
2697,41300,72,NA,NA
2697,41200,17,NA,NA
2697,41100,0,NA,NA
2692,41100,35,NA,NA
2692,41200,42,NA,NA
2692,41300,393,NA,NA
2692,41400,273,NA,NA
2692,42500,129,NA,NA
2692,42600,341,NA,NA
2699,22309,55,NA,NA
2699,22307,9,NA,NA
2699,21200,6,NA,NA
2699,21100,17,NA,NA
2694,21100,78,NA,NA
2694,21200,156,NA,NA
2694,22307,320,NA,NA
2694,22309,705,NA,NA
2691,21100,80,NA,NA
2691,21200,161,NA,NA
2691,22307,358,NA,NA
2691,22309,749,NA,NA
2713,41100,0,NA,NA
2713,41200,0,NA,NA
2713,41300,17,NA,NA
2713,41400,7,NA,NA
2713,42500,0,NA,NA
2713,42600,30,NA,NA
2715,42600,32,NA,NA
2715,42500,7,NA,NA
2715,41400,19,NA,NA
2715,41300,38,NA,NA
2715,41200,7,NA,NA
2715,41100,2,NA,NA
2706,42600,210,NA,NA
2706,42500,81,NA,NA
2706,41400,184,NA,NA
2564,42500,10,NA,NA
2564,41400,29,NA,NA
2564,41300,65,NA,NA
2564,41200,22,NA,NA
2564,41100,10,NA,NA
2562,42600,0,NA,NA
2562,42500,55,NA,NA
2562,41400,38,NA,NA
2562,41300,184,NA,NA
2562,41200,40,NA,NA
2562,41100,9,NA,NA
2571,21100,20,NA,NA
2571,21200,28,NA,NA
2571,22307,128,NA,NA
2571,22309,200,NA,NA
2567,22309,173,NA,NA
2567,22307,171,NA,NA
2567,21200,57,NA,NA
2567,21100,56,NA,NA
2561,21100,22,NA,NA
2561,21200,29,NA,NA
2561,22307,194,NA,NA
2561,22309,199,NA,NA
2559,21200,36,NA,NA
2559,21100,68,NA,NA
2559,22307,165,NA,NA
2559,22309,236,NA,NA
2569,12600,59,NA,NA
2569,12500,61,NA,NA
2569,12400,124,NA,NA
2563,12300,33,NA,NA
2563,11200,137,NA,NA
2563,11104,97,NA,NA
2563,11101,64,NA,NA
2565,12600,75,NA,NA
2565,12500,77,NA,NA
2565,12400,111,NA,NA
2558,12600,66,NA,NA
2558,12500,67,NA,NA
2558,12400,141,NA,NA
2568,31002,4,NA,NA
2568,31005,82,NA,NA
2568,32007,102,NA,NA
2568,32009,156,NA,NA
2568,33012,190,NA,NA
2568,33013,3,NA,NA
2566,33013,0,NA,NA
2566,33012,264,NA,NA
2566,32009,189,NA,NA
2566,32007,115,NA,NA
2566,31005,184,NA,NA
2566,31002,0,NA,NA
2560,33013,0,NA,NA
2560,33012,221,NA,NA
2560,32009,85,NA,NA
2560,32007,93,NA,NA
2560,31005,131,NA,NA
2560,31002,4,NA,NA
2511,41100,0,NA,NA
2347,41100,0,NA,NA
2600,42600,NA,NA,2
2600,42500,NA,NA,0
2600,41400,NA,NA,2
2600,41300,NA,NA,10
2600,41200,NA,NA,0
2600,41100,NA,NA,0
2594,41100,0,NA,NA
2594,41200,0,NA,NA
2594,41300,34,NA,NA
2594,41400,12,NA,NA
2594,42500,20,NA,NA
2594,42600,16,NA,NA
2593,41100,2,NA,NA
2593,41200,7,NA,NA
2593,41300,54,NA,NA
2593,41400,29,NA,NA
2593,42500,8,NA,NA
2593,42600,68,NA,NA
2584,42600,NA,NA,47
2584,42500,NA,NA,9
2584,41400,NA,NA,36
2584,41300,NA,NA,92
2584,41200,NA,NA,12
2584,41100,NA,NA,0
2582,42600,NA,NA,68
2582,42500,NA,NA,19
2582,41400,NA,NA,47
2582,41300,NA,NA,94
2582,41200,NA,NA,9
2582,41100,NA,NA,1
2576,41100,19,NA,NA
2576,41200,67,NA,NA
2576,41300,222,NA,NA
2576,41400,178,NA,NA
2576,42500,98,NA,NA
2576,42600,178,NA,NA
2573,41100,13,NA,NA
2573,41200,67,NA,NA
2573,41300,302,NA,NA
2573,41400,150,NA,NA
2573,42500,77,NA,NA
2573,42600,205,NA,NA
2601,22309,NA,NA,4
2601,22307,NA,NA,2
2601,21200,NA,NA,3
2601,21100,NA,NA,0
2592,22309,55,NA,NA
2592,22307,57,NA,NA
2592,21200,30,NA,NA
2592,21100,22,NA,NA
2588,21100,57,NA,NA
2588,21200,50,NA,NA
2588,22307,145,NA,NA
2588,22309,250,NA,NA
2586,22309,NA,NA,88
2586,22307,NA,NA,75
2586,21200,NA,NA,11
2586,21100,NA,NA,3
2583,21100,NA,NA,1
2583,21200,NA,NA,17
2583,22307,NA,NA,77
2583,22309,NA,NA,104
2579,21100,91,NA,NA
2579,21200,16,NA,NA
2579,22307,131,NA,NA
2579,22309,173,NA,NA
2572,21100,54,NA,NA
2572,21200,182,NA,NA
2572,22307,346,NA,NA
2572,22309,429,NA,NA
2595,12600,NA,NA,0
2595,12500,NA,NA,6
2595,12400,NA,NA,16
2591,12600,13,NA,NA
2591,12500,39,NA,NA
2591,12400,59,NA,NA
2587,12600,27,NA,NA
2587,12500,75,NA,NA
2587,12400,88,NA,NA
2581,12600,NA,NA,22
2581,12500,NA,NA,29
2581,12400,NA,NA,49
2574,11101,109,NA,NA
2574,11104,119,NA,NA
2574,11200,163,NA,NA
2574,12300,84,NA,NA
2577,12600,86,NA,NA
2577,12500,120,NA,NA
2577,12400,142,NA,NA
2575,12600,107,NA,NA
2575,12500,205,NA,NA
2575,12400,273,NA,NA
2599,31002,NA,NA,0
2599,31005,NA,NA,1
2599,32007,NA,NA,0
2599,32009,NA,NA,22
2599,33012,NA,NA,4
2599,33013,NA,NA,0
2598,31002,NA,NA,0
2598,31005,NA,NA,12
2598,32007,NA,NA,3
2598,32009,NA,NA,19
2598,33012,NA,NA,36
2598,33013,NA,NA,0
2590,33013,0,NA,0
2590,33012,148,NA,NA
2590,32009,73,NA,NA
2590,32007,81,NA,NA
2590,31005,121,NA,NA
2590,31002,2,NA,NA
2589,33013,0,NA,NA
2589,33012,177,NA,NA
2589,32009,101,NA,NA
2589,32007,85,NA,NA
2589,31005,133,NA,NA
2589,31002,4,NA,NA
2585,33013,NA,NA,0
2585,33012,NA,NA,14
2585,32009,NA,NA,9
2585,32007,NA,NA,8
2585,31005,NA,NA,18
2585,31002,NA,NA,0
2580,33013,NA,NA,0
2580,33012,NA,NA,72
2580,32009,NA,NA,60
2580,32007,NA,NA,35
2580,31005,NA,NA,51
2580,31002,NA,NA,0
2578,33013,3,NA,NA
2578,33012,292,NA,NA
2578,32009,223,NA,NA
2578,32007,166,NA,NA
2578,31005,231,NA,NA
2578,31002,0,NA,NA
2614,33013,NA,NA,0
2614,33012,NA,NA,31
2614,32009,NA,NA,26
2614,32007,NA,NA,25
2614,31005,NA,NA,53
2614,31002,NA,NA,1
2609,33013,0,NA,NA
2609,33012,123,NA,NA
2609,32009,54,NA,NA
2609,32007,54,NA,NA
2609,31005,71,NA,NA
2609,31002,0,NA,NA
2607,33013,0,NA,NA
2607,33012,104,NA,NA
2607,32009,55,NA,NA
2607,32007,64,NA,NA
2607,31005,90,NA,NA
2607,31002,2,NA,NA
2613,42600,NA,NA,106
2613,42500,NA,NA,17
2613,41400,NA,NA,93
2613,41300,NA,NA,292
2613,41200,NA,NA,12
2613,41100,NA,NA,1
2611,42600,NA,NA,110
2611,42500,NA,NA,13
2611,41400,NA,NA,72
2611,41300,NA,NA,134
2611,41200,NA,NA,16
2611,41100,NA,NA,1
2605,41100,4,NA,NA
2605,41200,59,NA,NA
2605,41300,200,NA,NA
2605,41400,70,NA,NA
2605,42500,37,NA,NA
2605,42600,140,NA,NA
2603,42600,80,NA,NA
2603,42500,21,NA,NA
2603,41300,69,NA,NA
2603,41300,149,NA,NA
2603,41200,33,NA,NA
2603,41100,11,NA,NA
2612,21100,NA,NA,17
2612,21200,NA,NA,28
2612,22307,NA,NA,132
2612,22309,NA,NA,220
2608,21100,1,NA,NA
2608,21200,2,NA,NA
2608,22307,39,NA,NA
2608,22309,101,NA,NA
2604,21100,24,NA,NA
2604,21200,52,NA,NA
2604,22307,203,NA,NA
2604,22309,201,NA,NA
2610,12600,NA,NA,34
2610,12500,NA,NA,48
2610,12400,NA,NA,48
2606,12600,23,NA,NA
2606,12500,27,NA,NA
2606,12400,53,NA,NA
2615,12300,22,NA,NA
2615,11200,33,NA,NA
2637,41100,NA,NA,0
2636,42600,NA,NA,12
2636,42500,NA,NA,4
2636,41400,NA,NA,12
2636,41300,NA,NA,21
2636,41200,NA,NA,1
2636,41100,NA,NA,0
2631,42600,88,NA,NA
2631,42500,47,NA,NA
2631,41400,45,NA,NA
2631,41200,72,NA,NA
2631,41200,17,NA,NA
2631,41100,5,NA,NA
2630,41100,5,NA,NA
2630,41200,56,NA,NA
2630,41300,200,NA,NA
2630,41400,147,NA,NA
2630,42500,95,NA,NA
2630,42600,201,NA,NA
2635,33013,NA,NA,0
2635,33012,NA,NA,143
2635,32009,NA,NA,73
2635,32007,NA,NA,76
2635,31005,NA,NA,134
2635,31002,NA,NA,0
2633,33013,0,NA,NA
2633,33012,195,NA,NA
2633,32009,116,NA,NA
2633,32007,108,NA,NA
2633,31005,162,NA,NA
2633,31002,1,NA,NA
2627,33013,1,NA,NA
2627,33012,203,NA,NA
2627,32009,157,NA,NA
2627,32007,167,NA,NA
2627,31005,229,NA,NA
2627,31002,0,NA,NA
2629,22309,295,NA,NA
2629,22307,204,NA,NA
2629,21200,68,NA,NA
2629,21100,30,NA,NA
2634,21100,NA,NA,13
2634,21200,NA,NA,10
2634,22307,NA,NA,80
2634,22309,NA,NA,75
2632,12600,NA,NA,18
2632,12500,NA,NA,40
2632,12400,NA,NA,29
2638,11101,51,NA,NA
2638,11104,72,NA,NA
2638,11200,128,NA,NA
2638,12300,90,NA,NA
2628,12600,140,NA,NA
2628,12500,152,NA,NA
2628,12400,148,NA,NA
2656,21100,43,NA,NA
2656,21200,163,NA,NA
2656,22307,148,NA,NA
2656,22309,438,NA,NA
2651,21100,65,NA,NA
2651,21200,189,NA,NA
2651,22307,484,NA,NA
2651,22309,723,NA,NA
2660,22309,NA,NA,30
2660,22307,NA,NA,25
2660,21200,NA,NA,4
2660,21100,NA,NA,18
2645,21100,NA,NA,2
2645,21200,NA,NA,4
2645,22307,NA,NA,10
2645,22309,NA,NA,12
2639,22309,24,NA,NA
2639,22307,25,NA,NA
2639,21200,10,NA,NA
2639,21100,8,NA,NA
2655,42600,451,NA,NA
2655,42500,134,NA,NA
2655,41400,357,NA,NA
2655,41300,347,NA,NA
2655,41200,125,NA,NA
2655,41100,21,NA,NA
2662,41300,NA,NA,2
2662,41100,NA,NA,0
2662,41200,NA,NA,0
2662,41400,NA,NA,4
2662,42500,NA,NA,0
2662,42600,NA,NA,2
2657,42600,201,NA,NA
2657,42500,30,NA,NA
2657,41400,172,NA,NA
2657,41300,170,NA,NA
2657,41200,20,NA,NA
2657,41100,8,NA,NA
2643,42600,35,NA,NA
2643,42500,2,NA,NA
2643,41300,35,NA,NA
2643,41300,53,NA,NA
2643,41200,5,NA,NA
2643,41100,2,NA,NA
2642,42600,25,NA,NA
2642,42500,0,NA,NA
2642,41400,22,NA,NA
2642,41300,25,NA,NA
2642,41200,2,NA,NA
2642,41100,9,NA,NA
2649,42600,6,NA,NA
2649,42500,8,NA,NA
2649,41400,2,NA,NA
2649,41300,19,NA,NA
2649,41200,0,NA,NA
2649,41100,0,NA,NA
2661,33013,NA,NA,0
2661,33012,NA,NA,15
2661,32009,NA,NA,30
2661,32007,NA,NA,12
2661,31005,NA,NA,21
2661,31002,NA,NA,2
2658,33013,0,NA,NA
2658,33012,28,NA,NA
2658,32009,51,NA,NA
2658,32007,65,NA,NA
2658,31005,75,NA,NA
2658,31002,3,NA,NA
2653,33013,3,NA,NA
2653,33012,1400,NA,NA
2653,32009,743,NA,NA
2653,32007,727,NA,NA
2653,31005,884,NA,NA
2653,31002,75,NA,NA
2652,31002,12,NA,NA
2652,31005,613,NA,NA
2652,32007,359,NA,NA
2652,32009,552,NA,NA
2652,33012,891,NA,NA
2652,33013,28,NA,NA
2647,33013,0,NA,NA
2647,33012,8,NA,NA
2647,32009,16,NA,NA
2647,32007,8,NA,NA
2647,31005,22,NA,NA
2647,31002,0,NA,NA
2646,33013,0,NA,NA
2646,33012,13,NA,NA
2646,32009,35,NA,NA
2646,32007,12,NA,NA
2646,31005,47,NA,NA
2646,31002,0,NA,NA
2640,33013,0,NA,NA
2640,33012,16,NA,NA
2640,32009,24,NA,NA
2640,32007,13,NA,NA
2640,31005,22,NA,NA
2640,31002,5,NA,NA
2659,12600,NA,NA,11
2659,12500,NA,NA,6
2659,12400,NA,NA,12
2654,12600,317,NA,NA
2654,12500,474,NA,NA
2654,12400,553,NA,NA
2650,12600,244,NA,NA
2650,12500,509,NA,NA
2650,12400,535,NA,NA
2644,12600,NA,NA,10
2644,12500,NA,NA,7
2644,12400,NA,NA,10
2641,12600,13,NA,NA
2641,12500,34,NA,NA
2641,12400,22,NA,NA
2675,21100,NA,NA,6
2675,21200,NA,NA,4
2675,22307,NA,NA,7
2675,22309,NA,NA,13
2668,21100,83,NA,NA
2668,21200,179,NA,NA
2668,22307,236,NA,NA
2668,22309,559,NA,NA
2670,22309,547,NA,NA
2670,22307,293,NA,NA
2670,21200,155,NA,NA
2670,21100,97,NA,NA
2669,33013,22,NA,NA
2669,33012,535,NA,NA
2669,32009,256,NA,NA
2669,32007,330,NA,NA
2669,31005,522,NA,NA
2669,31002,40,NA,NA
2667,33013,3,NA,NA
2667,33012,261,NA,NA
2667,32009,139,NA,NA
2667,32007,199,NA,NA
2667,31005,269,NA,NA
2667,31002,44,NA,NA
2741,42600,245,NA,NA
2734,42600,24,NA,NA
2734,42500,22,NA,NA
2734,41400,34,NA,NA
2734,41300,35,NA,NA
2734,41200,4,NA,NA
2734,41100,0,NA,NA
2733,41100,2,NA,NA
2733,41200,0,NA,NA
2733,41300,26,NA,NA
2733,41400,4,NA,NA
2733,42500,5,NA,NA
2733,42600,20,NA,NA
2760,33013,5,NA,NA
2760,33012,197,NA,NA
2760,32009,109,NA,NA
2760,32007,86,NA,NA
2760,31005,143,NA,NA
2760,31002,4,NA,NA
2755,33013,3,NA,NA
2755,33012,558,NA,NA
2755,32009,346,NA,NA
2755,32007,323,NA,NA
2755,31005,282,NA,NA
2755,31002,22,NA,NA
2754,33013,6,NA,NA
2754,33012,854,NA,NA
2754,32009,488,NA,NA
2754,32007,372,NA,NA
2754,31005,554,NA,NA
2754,31002,13,NA,NA
2757,12600,58,NA,NA
2757,12500,67,NA,NA
2757,12400,113,NA,NA
2752,12600,359,NA,NA
2752,12500,408,NA,NA
2752,12400,421,NA,NA
2752,12300,140,NA,NA
2752,11200,293,NA,NA
2752,11104,433,NA,NA
2752,11101,121,NA,NA
2749,12600,267,NA,NA
2749,12500,404,NA,NA
2749,12400,421,NA,NA
2758,22309,154,NA,NA
2758,22307,94,NA,NA
2758,21200,93,NA,NA
2758,21100,35,NA,NA
2753,21100,65,NA,NA
2753,21200,136,NA,NA
2753,22307,266,NA,NA
2753,22309,640,NA,NA
2750,22309,585,NA,NA
2750,22307,293,NA,NA
2750,21200,176,NA,NA
2750,21100,152,NA,NA
2747,21100,66,NA,NA
2747,21200,41,NA,NA
2747,22307,102,NA,NA
2747,22309,190,NA,NA
2759,42600,71,NA,NA
2759,42500,29,NA,NA
2759,41400,111,NA,NA
2759,41300,57,NA,NA
2731,42500,2,NA,NA
2731,42600,6,NA,NA
2744,22309,319,NA,NA
2744,22307,173,NA,NA
2744,21200,100,NA,NA
2744,21100,126,NA,NA
2740,21100,40,NA,NA
2740,21200,113,NA,NA
2740,22307,140,NA,NA
2740,22309,259,NA,NA
2737,21100,81,NA,NA
2737,21200,199,NA,NA
2737,22307,314,NA,NA
2737,22309,478,NA,NA
2732,21100,12,NA,NA
2732,21200,7,NA,NA
2732,22307,19,NA,NA
2732,22309,28,NA,NA
2745,33013,0,NA,NA
2745,33012,308,NA,NA
2745,32009,113,NA,NA
2745,32007,163,NA,NA
2745,31005,234,NA,NA
2745,31002,11,NA,NA
2738,31002,6,NA,NA
2738,31005,294,NA,NA
2738,32007,202,NA,NA
2738,32009,278,NA,NA
2738,33012,974,NA,NA
2738,33013,12,NA,NA
2736,31002,0,NA,NA
2736,31005,140,NA,NA
2736,32007,74,NA,NA
2736,32009,165,NA,NA
2736,33012,206,NA,NA
2736,33013,0,NA,NA
2743,12600,95,NA,NA
2743,12500,100,NA,NA
2743,12400,158,NA,NA
2746,12300,49,NA,NA
2746,11200,66,NA,NA
2746,11104,152,NA,NA
2746,11101,26,NA,NA
2739,12400,66,NA,NA
2739,12500,45,NA,NA
2739,12600,88,NA,NA
2735,11101,14,NA,NA
2735,11104,19,NA,NA
2735,11200,23,NA,NA
2735,12300,14,NA,NA
2735,12400,73,NA,NA
2735,12500,69,NA,NA
2735,12600,111,NA,NA
2742,41100,9,NA,NA
2742,41200,17,NA,NA
2742,41300,70,NA,NA
2742,41400,66,NA,NA
2742,42500,28,NA,NA
2742,42600,142,NA,NA
2741,41100,5,NA,NA
2741,41200,52,NA,NA
2741,41300,216,NA,NA
2741,41400,121,NA,NA
2741,42500,85,NA,NA
2776,22309,245,NA,NA
2770,22309,214,NA,NA
2770,22307,118,NA,NA
2770,21200,59,NA,NA
2770,21100,145,NA,NA
2766,21100,96,NA,NA
2766,21200,273,NA,NA
2766,22307,345,NA,NA
2766,22309,644,NA,NA
2764,22309,178,NA,NA
2764,22307,60,NA,NA
2764,21200,54,NA,NA
2764,21100,95,NA,NA
2761,21100,29,NA,NA
2761,21200,22,NA,NA
2761,22307,14,NA,NA
2761,22309,67,NA,NA
2771,42600,84,NA,NA
2771,42500,27,NA,NA
2771,41400,87,NA,NA
2771,41300,84,NA,NA
2771,41200,10,NA,NA
2771,41100,15,NA,NA
2769,42600,196,NA,NA
2769,42500,67,NA,NA
2769,41400,290,NA,NA
2769,41300,299,NA,NA
2769,41200,94,NA,NA
2769,41100,42,NA,NA
2762,41100,3,NA,NA
2762,41200,2,NA,NA
2762,41300,68,NA,NA
2762,41400,15,NA,NA
2762,42500,24,NA,NA
2762,42600,21,NA,NA
1694,41400,NA,NA,2
1694,42500,NA,NA,1
1694,42600,NA,NA,2
1695,12400,79,NA,NA
1695,12500,29,NA,NA
1695,12600,38,NA,NA
1696,21200,60,NA,NA
1696,22307,46,NA,NA
1696,22309,64,NA,NA
1697,41100,2,NA,NA
1697,41200,6,NA,NA
1697,41300,6,NA,NA
1697,41400,67,NA,NA
1697,42500,13,NA,NA
1697,42600,41,NA,NA
1698,31005,24,NA,NA
1698,32007,31,NA,NA
1698,32009,54,NA,NA
1698,33012,42,NA,NA
1699,41200,1,NA,NA
1699,41300,18,NA,NA
1699,41400,6,NA,NA
1699,42500,7,NA,NA
1699,42600,10,NA,NA
1700,12400,99,NA,NA
1700,12500,57,NA,NA
1700,12600,80,NA,NA
1701,21200,60,NA,NA
1701,22307,28,NA,NA
1701,22309,109,NA,NA
1702,31002,2,NA,NA
1702,31005,121,NA,NA
1702,32007,75,NA,NA
1702,32009,93,NA,NA
1702,33012,105,NA,NA
1702,33013,4,NA,NA
1703,12400,226,NA,NA
1703,12500,133,NA,NA
1703,12600,109,NA,NA
1704,21200,142,NA,NA
1704,22307,129,NA,NA
1704,22309,224,NA,NA
1705,41100,14,NA,NA
1705,41200,21,NA,NA
1705,41300,126,NA,NA
1705,41400,179,NA,NA
1705,42500,27,NA,NA
1705,42600,177,NA,NA
1706,31005,NA,NA,10
1706,32007,NA,NA,10
1706,32009,NA,NA,13
1706,33012,NA,NA,13
1707,12400,92,NA,NA
1707,12500,30,NA,NA
1707,12600,36,NA,NA
1708,41100,2,NA,NA
1708,41200,4,NA,NA
1708,41300,57,NA,NA
1708,41400,32,NA,NA
1708,42500,1,NA,NA
1708,42600,48,NA,NA
1709,12400,196,NA,NA
1709,12500,108,NA,NA
1709,12600,140,NA,NA
1710,31002,4,NA,NA
1710,31005,108,NA,NA
1710,32007,116,NA,NA
1710,32009,87,NA,NA
1760,41100,25,NA,NA
1756,42600,839,NA,NA
1756,42500,246,NA,NA
1756,41400,922,NA,NA
1756,41300,918,NA,NA
1756,41200,119,NA,NA
1756,41100,27,NA,NA
1758,22309,1481,NA,NA
1758,22307,1085,NA,NA
1758,21200,921,NA,NA
1758,21100,30,NA,NA
1755,21200,535,NA,NA
1755,22307,511,NA,NA
1755,22309,684,NA,NA
1759,33013,27,NA,NA
1759,33012,3387,NA,NA
1759,32009,1174,NA,NA
1759,32007,1068,NA,NA
1759,31005,1611,NA,NA
1759,31002,40,NA,NA
1757,12600,521,NA,NA
1757,12500,876,NA,NA
1757,12400,1470,NA,NA
1754,12600,272,NA,NA
1754,12500,593,NA,NA
1754,12400,872,NA,NA
1762,41100,NA,NA,1
1762,41200,NA,NA,4
1762,41300,NA,NA,81
1762,41400,NA,NA,24
1762,42500,NA,NA,17
1762,42600,NA,NA,54
1761,31002,NA,NA,4
1761,31005,NA,NA,75
1761,32007,NA,NA,45
1761,32009,NA,NA,49
1761,33012,NA,NA,122
1763,41100,241,NA,NA
1763,41200,397,NA,NA
1763,41300,1469,NA,NA
1763,41400,1146,NA,NA
1763,42500,485,NA,NA
1763,42600,1517,NA,NA
1764,41100,126,NA,NA
1764,41200,272,NA,NA
1764,41300,748,NA,NA
1764,41400,843,NA,NA
1764,42500,363,NA,NA
1764,42600,911,NA,NA
1765,41100,NA,NA,5
1765,41200,NA,NA,12
1765,41300,NA,NA,21
1765,41400,NA,NA,26
1765,42500,NA,NA,25
1765,42600,NA,NA,35
1766,41100,19,NA,NA
1766,41200,53,NA,NA
1766,41300,308,NA,NA
1766,41400,195,NA,NA
1766,42500,162,NA,NA
1766,42600,467,NA,NA
1767,41100,55,NA,NA
1767,41200,201,NA,NA
1767,41300,810,NA,NA
1767,41400,595,NA,NA
1767,42500,355,NA,NA
1767,42600,606,NA,NA
1768,41100,331,NA,NA
1768,41200,451,NA,NA
1768,41300,1257,NA,NA
1768,41400,1022,NA,NA
1768,42500,393,NA,NA
1768,42600,1330,NA,NA
1770,41100,NA,NA,3
1770,41200,NA,NA,3
1770,41300,NA,NA,72
1770,41400,NA,NA,36
1770,42500,NA,NA,6
1770,42600,NA,NA,14
1772,41100,NA,NA,12
1772,41200,NA,NA,10
1772,41300,NA,NA,270
1772,41400,NA,NA,206
1772,42500,NA,NA,45
1772,42600,NA,NA,332
1771,31002,NA,NA,10
1771,31005,NA,NA,56
1771,32007,NA,NA,76
1771,32009,NA,NA,60
1771,33012,NA,NA,139
1773,33012,NA,NA,190
1773,32009,NA,NA,94
1773,32007,NA,NA,107
1773,31005,NA,NA,156
1773,31002,NA,NA,8
1822,41100,NA,NA,1
1822,41200,NA,NA,18
1822,41300,NA,NA,108
1822,41400,NA,NA,118
1822,42500,NA,NA,22
1822,42600,NA,NA,78
1818,41100,11,NA,NA
1818,41200,29,NA,NA
1818,41300,125,NA,NA
1818,41400,141,NA,NA
1818,42500,55,NA,NA
1818,42600,123,NA,NA
1826,12600,NA,NA,22
1826,12500,NA,NA,33
1826,12400,NA,NA,71
1823,12600,NA,NA,22
1823,12500,NA,NA,41
1823,12400,NA,NA,78
1813,12400,236,NA,NA
1813,12500,196,NA,NA
1813,12600,253,NA,NA
1814,11101,176,NA,NA
1814,11104,290,NA,NA
1814,11200,350,NA,NA
1814,12300,142,NA,NA
1827,21200,4,NA,NA
1827,22307,2,NA,NA
1827,22309,1,NA,NA
1841,42600,NA,NA,61
1841,42500,NA,NA,20
1841,41400,NA,NA,49
1841,41300,NA,NA,76
1841,41200,NA,NA,12
1841,41100,NA,NA,2
1836,41100,27,NA,NA
1836,41200,94,NA,NA
1836,41300,401,NA,NA
1836,41400,409,NA,NA
1836,42500,157,NA,NA
1836,42600,345,NA,NA
1831,41100,26,NA,NA
1831,41200,44,NA,NA
1831,41300,178,NA,NA
1831,41400,213,NA,NA
1831,42500,77,NA,NA
1831,42600,204,NA,NA
1840,21100,NA,NA,3
1840,22309,NA,NA,87
1840,22307,NA,NA,32
1840,21200,NA,NA,43
1835,21200,264,NA,NA
1835,22307,226,NA,NA
1835,22309,307,NA,NA
1835,21100,40,NA,NA
1838,21200,NA,NA,128
1838,22307,NA,NA,112
1838,22309,NA,NA,165
1832,21200,263,NA,NA
1832,22309,136,NA,NA
1832,22309,265,NA,NA
1832,21100,12,NA,NA
1839,31005,418,NA,NA
1839,32007,350,NA,NA
1839,32009,360,NA,NA
1839,33012,557,NA,NA
1833,33012,400,NA,NA
1833,32009,175,NA,NA
1833,32007,207,NA,NA
1833,31005,280,NA,NA
1833,31002,21,NA,NA
1837,12400,428,NA,NA
1837,12500,211,NA,NA
1837,12600,143,NA,NA
1834,12600,236,NA,NA
1834,12500,286,NA,NA
1834,12400,417,NA,NA
1830,12400,225,NA,NA
1830,12500,133,NA,NA
1830,12600,215,NA,NA
1829,11101,184,NA,NA
1829,11104,249,NA,NA
1829,11200,346,NA,NA
1829,12300,88,NA,NA
1847,31005,NA,NA,11
1847,32007,NA,NA,13
1847,32009,NA,NA,8
1847,33012,NA,NA,6
1844,33012,NA,NA,76
1844,32009,NA,NA,27
1844,32007,NA,NA,22
1844,31005,NA,NA,72
1844,31002,NA,NA,2
1843,21200,NA,NA,53
1843,22307,NA,NA,33
1843,22309,NA,NA,73
1843,21100,NA,NA,2
1846,21200,NA,NA,7
1846,22307,NA,NA,2
1846,22309,NA,NA,12
1846,21100,NA,NA,2
1842,12400,NA,NA,23
1842,12500,NA,NA,16
1842,12600,NA,NA,15
1845,42600,NA,NA,7
1845,42500,NA,NA,3
1845,41400,NA,NA,6
1845,41300,NA,NA,11
1864,31005,NA,NA,19
1864,32009,NA,NA,21
1864,32007,NA,NA,8
1864,31005,NA,NA,43
1859,31002,NA,NA,10
1859,31005,NA,NA,94
1859,32007,NA,NA,134
1859,32009,NA,NA,156
1859,33012,NA,NA,242
1853,33012,123,NA,NA
1853,32009,72,NA,NA
1853,32007,49,NA,NA
1853,31005,103,NA,NA
1853,31002,10,NA,NA
1849,31002,8,NA,NA
1849,31005,266,NA,NA
1849,32007,132,NA,NA
1849,32009,168,NA,NA
1849,33012,277,NA,NA
1862,21200,NA,NA,49
1862,22307,NA,NA,31
1862,22309,NA,NA,59
1862,21100,NA,NA,2
1858,21200,232,NA,NA
1858,22307,270,NA,NA
1858,22309,405,NA,NA
1858,21100,5,NA,NA
1855,21200,187,NA,NA
1855,22307,176,NA,NA
1922,33012,539,NA,NA
1922,32009,281,NA,NA
1922,32007,207,NA,NA
1922,31005,435,NA,NA
1922,31002,11,NA,NA
1921,12400,554,NA,NA
1921,12500,202,NA,NA
1921,12600,229,NA,NA
1920,12400,246,NA,NA
1920,12500,98,NA,NA
1920,12600,64,NA,NA
1919,11101,86,NA,NA
1919,11104,207,NA,NA
1919,11200,109,NA,NA
1919,12300,49,NA,NA
1923,12600,160,NA,NA
1923,12500,158,NA,NA
1923,11104,397,NA,NA
1925,21200,134,NA,NA
1925,22307,110,NA,NA
