EventID,SumClams,SumDiggers,SumPeople,SumLanterns,AvgPplPerCar,n_interviews,CPUE,DiggersPeople,DiggersLanterns
1405,536,36,37,0,NA,17,14.88888888888889,0.972972972972973,NA
1406,778,57,57,0,NA,23,13.649122807017545,1,NA
1407,615,41,45,0,NA,20,15,0.9111111111111111,NA
1408,330,22,22,0,NA,15,15,1,NA
1409,29,53,53,0,NA,24,0.5471698113207547,1,NA
1410,525,58,65,0,NA,28,9.051724137931034,0.8923076923076924,NA
1411,412,56,61,0,NA,26,7.357142857142857,0.9180327868852459,NA
1412,294,33,35,0,NA,22,8.909090909090908,0.9428571428571428,NA
1413,795,53,55,0,NA,27,15,0.9636363636363636,NA
1414,963,67,72,0,NA,35,14.373134328358208,0.9305555555555556,NA
1415,470,43,73,1,2.7222222222222223,19,10.930232558139535,0.589041095890411,43
1416,225,15,15,0,NA,7,15,1,NA
1417,233,25,26,0,NA,13,9.32,0.9615384615384616,NA
1418,395,33,44,0,NA,20,11.969696969696969,0.75,NA
1419,159,18,18,0,NA,8,8.833333333333334,1,NA
1420,303,22,22,0,NA,10,13.772727272727273,1,NA
1421,389,28,40,0,NA,16,13.892857142857142,0.7,NA
1422,216,21,22,0,NA,14,10.285714285714286,0.9545454545454546,NA
1423,674,54,54,0,NA,25,12.481481481481481,1,NA
1424,1092,84,118,0,45,33,13,0.711864406779661,NA
1425,959,84,87,0,NA,40,11.416666666666666,0.9655172413793104,NA
1426,495,33,33,0,NA,19,15,1,NA
1427,411,29,29,0,NA,16,14.172413793103448,1,NA
1428,490,35,36,0,NA,13,14,0.9722222222222222,NA
1429,424,30,30,0,NA,19,14.133333333333333,1,NA
1430,600,41,41,0,NA,20,14.634146341463415,1,NA
1431,435,29,29,0,NA,16,15,1,NA
1432,1095,77,77,0,NA,31,14.220779220779221,1,NA
1433,861,37,38,0,NA,19,23.27027027027027,0.9736842105263158,NA
1434,1378,92,93,0,NA,46,14.978260869565217,0.989247311827957,NA
1435,960,64,64,0,NA,34,15,1,NA
1436,1616,109,110,0,NA,47,14.825688073394495,0.990909090909091,NA
1437,990,66,69,0,NA,24,15,0.9565217391304348,NA
1438,525,21,21,0,2.4444444444444446,10,25,1,NA
1439,1232,51,56,0,NA,25,24.15686274509804,0.9107142857142857,NA
1440,750,31,32,0,NA,17,24.193548387096776,0.96875,NA
1441,1348,87,87,0,NA,29,15.494252873563218,1,NA
1442,435,29,29,0,NA,14,15,1,NA
1443,537,36,38,0,NA,15,14.916666666666666,0.9473684210526315,NA
1444,801,54,55,0,NA,23,14.833333333333334,0.9818181818181818,NA
1445,1005,67,71,0,2.6923076923076925,26,15,0.9436619718309859,NA
1446,448,37,42,0,NA,16,12.108108108108109,0.8809523809523809,NA
1447,445,37,40,0,NA,22,12.027027027027026,0.925,NA
1448,522,39,39,0,NA,17,13.384615384615385,1,NA
1449,618,48,48,0,NA,20,12.875,1,NA
1450,751,59,62,0,NA,20,12.728813559322035,0.9516129032258065,NA
1451,550,42,42,0,NA,22,13.095238095238095,1,NA
1452,942,74,74,0,NA,31,12.72972972972973,1,NA
1453,721,64,65,0,NA,29,11.265625,0.9846153846153847,NA
1454,559,50,53,0,NA,23,11.18,0.9433962264150944,NA
1455,411,41,41,0,1.8888888888888888,18,10.024390243902438,1,NA
1456,1065,71,73,0,NA,30,15,0.9726027397260274,NA
1457,580,42,52,0,2.3636363636363638,22,13.80952380952381,0.8076923076923077,NA
1458,675,45,47,0,NA,19,15,0.9574468085106383,NA
1459,772,60,63,0,NA,22,12.866666666666667,0.9523809523809523,NA
1460,568,40,40,0,2.923076923076923,14,14.2,1,NA
1461,835,56,56,0,NA,26,14.910714285714286,1,NA
1462,786,64,64,0,NA,31,12.28125,1,NA
1463,640,46,46,0,NA,20,13.91304347826087,1,NA
1464,271,27,28,0,NA,13,10.037037037037036,0.9642857142857143,NA
1465,822,55,55,0,NA,24,14.945454545454545,1,NA
1466,389,40,40,0,NA,18,9.725,1,NA
1467,475,41,43,0,1.8888888888888888,18,11.585365853658537,0.9534883720930233,NA
1468,310,43,44,0,NA,23,7.209302325581396,0.9772727272727273,NA
1469,444,30,30,0,NA,17,14.8,1,NA
1470,338,124,124,0,NA,48,2.725806451612903,1,NA
1471,446,41,41,0,NA,24,10.878048780487806,1,NA
1472,94,7,7,0,NA,6,13.428571428571429,1,NA
1473,947,78,78,0,NA,29,12.14102564102564,1,NA
1474,949,68,71,0,NA,28,13.955882352941176,0.9577464788732394,NA
1475,810,58,59,0,NA,17,13.96551724137931,0.9830508474576272,NA
1476,891,66,69,0,NA,22,13.5,0.9565217391304348,NA
1477,1035,69,70,0,NA,31,15,0.9857142857142858,NA
1478,574,44,49,0,2.8125,16,13.045454545454545,0.8979591836734694,NA
1479,494,50,53,0,NA,23,9.88,0.9433962264150944,NA
1480,1187,86,86,0,NA,35,13.80232558139535,1,NA
1481,559,47,47,0,NA,18,11.893617021276595,1,NA
1482,865,64,68,0,NA,32,13.515625,0.9411764705882353,NA
1483,539,46,47,0,NA,23,11.717391304347826,0.9787234042553191,NA
1484,343,32,34,0,NA,16,10.71875,0.9411764705882353,NA
1485,168,32,34,0,1.8421052631578947,19,5.25,0.9411764705882353,NA
1486,89,32,32,412,NA,15,2.78125,1,0.07766990291262135
1487,507,53,54,0,NA,23,9.566037735849056,0.9814814814814815,NA
1488,152,36,36,0,NA,17,4.222222222222222,1,NA
1489,377,51,51,0,2.125,24,7.392156862745098,1,NA
1490,388,54,54,0,2.8333333333333335,19,7.185185185185185,1,NA
1491,277,28,29,0,2.1538461538461537,14,9.892857142857142,0.9655172413793104,NA
1492,653,44,52,0,2.5789473684210527,19,14.840909090909092,0.8461538461538461,NA
1493,274,26,27,212,3,14,10.538461538461538,0.9629629629629629,0.12264150943396226
1494,364,89,90,0,3.3333333333333335,27,4.089887640449438,0.9888888888888889,NA
1496,540,52,54,0,NA,25,10.384615384615385,0.9629629629629629,NA
1497,352,47,54,0,NA,24,7.48936170212766,0.8703703703703703,NA
1498,965,69,70,0,NA,26,13.985507246376812,0.9857142857142858,NA
1499,841,58,62,0,NA,26,14.5,0.9354838709677419,NA
1500,1007,74,83,0,NA,31,13.608108108108109,0.891566265060241,NA
1501,570,39,45,0,NA,15,14.615384615384615,0.8666666666666667,NA
1502,640,50,53,0,NA,26,12.8,0.9433962264150944,NA
1503,816,60,60,0,NA,30,13.6,1,NA
1504,967,99,102,0,NA,33,9.767676767676768,0.9705882352941176,NA
1505,896,60,62,0,NA,27,14.933333333333334,0.967741935483871,NA
1506,855,57,57,0,NA,23,15,1,NA
1507,135,84,90,0,NA,29,1.6071428571428572,0.9333333333333333,NA
1508,1316,88,92,0,NA,44,14.954545454545455,0.9565217391304348,NA
1509,677,48,48,0,NA,24,14.104166666666666,1,NA
1510,1210,120,129,0,NA,35,10.083333333333334,0.9302325581395349,NA
1511,866,59,61,0,NA,28,14.677966101694915,0.9672131147540983,NA
1512,1820,127,127,0,NA,48,14.330708661417322,1,NA
1513,1218,99,108,0,NA,37,12.303030303030303,0.9166666666666666,NA
1514,972,112,117,0,NA,29,8.678571428571429,0.9572649572649573,NA
1515,800,76,94,0,NA,35,10.526315789473685,0.8085106382978723,NA
1516,600,115,114,0,15,47,5.217391304347826,1.0087719298245614,NA
1517,334,64,64,0,NA,35,5.21875,1,NA
1518,907,65,69,0,3.04,25,13.953846153846154,0.9420289855072463,NA
1519,681,47,47,0,2.0952380952380953,21,14.48936170212766,1,NA
1520,520,35,42,0,2.4705882352941178,17,14.857142857142858,0.8333333333333334,NA
1521,572,39,45,0,2.2777777777777777,18,14.666666666666666,0.8666666666666667,NA
1522,765,49,52,0,2.8421052631578947,19,15.612244897959183,0.9423076923076923,NA
1523,655,47,51,0,2.238095238095238,21,13.936170212765957,0.9215686274509803,NA
1524,475,46,47,0,3,21,10.326086956521738,0.9787234042553191,NA
1525,176,54,55,0,NA,24,3.259259259259259,0.9818181818181818,NA
1526,468,43,45,2,2.588235294117647,17,10.883720930232558,0.9555555555555556,21.5
1527,1149,76,78,0,2.3225806451612905,31,15.118421052631579,0.9743589743589743,NA
1528,600,53,65,0,2.6956521739130435,23,11.320754716981131,0.8153846153846154,NA
1529,626,81,89,0,2.5,30,7.728395061728395,0.9101123595505618,NA
1530,77,16,16,0,3.2,5,4.8125,1,NA
1531,212,20,20,0,1.7272727272727273,11,10.6,1,NA
1532,253,17,17,0,NA,9,14.882352941176471,1,NA
1533,645,43,47,0,2.263157894736842,20,15,0.9148936170212766,NA
1534,895,61,62,0,2.5,24,14.672131147540984,0.9838709677419355,NA
1535,746,50,63,0,2.6666666666666665,21,14.92,0.7936507936507936,NA
1536,564,39,39,0,2.2941176470588234,17,14.461538461538462,1,NA
1537,479,33,34,0,1.8,18,14.515151515151516,0.9705882352941176,NA
1538,782,59,65,0,2.782608695652174,23,13.254237288135593,0.9076923076923077,NA
1539,556,38,42,0,NA,17,14.631578947368421,0.9047619047619048,NA
1540,1462,99,99,0,2.9375,34,14.767676767676768,1,NA
1541,1061,96,96,0,NA,37,11.052083333333334,1,NA
1542,1267,86,93,0,3,28,14.732558139534884,0.9247311827956989,NA
1543,916,66,75,0,2.6538461538461537,26,13.878787878787879,0.88,NA
1544,645,44,44,0,2,20,14.659090909090908,1,NA
1545,375,25,25,0,2,11,15,1,NA
1546,391,34,34,0,NA,23,11.5,1,NA
1547,306,48,49,0,NA,26,6.375,0.9795918367346939,NA
1548,509,43,43,0,NA,21,11.837209302325581,1,NA
1549,391,48,56,0,NA,21,8.145833333333334,0.8571428571428571,NA
1550,491,36,36,0,2,18,13.63888888888889,1,NA
1551,908,71,71,0,2.2666666666666666,30,12.788732394366198,1,NA
1552,195,22,22,0,2,11,8.863636363636363,1,NA
1553,109,19,20,0,2.857142857142857,7,5.7368421052631575,0.95,NA
1554,102,25,34,0,NA,12,4.08,0.7352941176470589,NA
1555,750,50,54,0,NA,18,15,0.9259259259259259,NA
1556,244,53,55,0,NA,17,4.60377358490566,0.9636363636363636,NA
1557,213,30,30,0,2.1,14,7.1,1,NA
1558,119,25,26,0,NA,14,4.76,0.9615384615384616,NA
1559,1043,71,72,0,NA,23,14.690140845070422,0.9861111111111112,NA
1560,20,39,43,0,NA,18,0.5128205128205128,0.9069767441860465,NA
1561,86,27,34,0,2.6666666666666665,14,3.185185185185185,0.7941176470588235,NA
1562,144,64,65,0,NA,30,2.25,0.9846153846153847,NA
1563,492,43,45,0,NA,26,11.44186046511628,0.9555555555555556,NA
1564,19,21,21,0,NA,15,0.9047619047619048,1,NA
1565,431,44,48,0,NA,18,9.795454545454545,0.9166666666666666,NA
1566,434,53,55,0,NA,21,8.18867924528302,0.9636363636363636,NA
1567,44,3,3,0,1,2,14.666666666666666,1,NA
1568,106,37,43,0,NA,18,2.864864864864865,0.8604651162790697,NA
1569,20,30,32,0,NA,16,0.6666666666666666,0.9375,NA
1570,111,13,13,0,1.6666666666666667,7,8.538461538461538,1,NA
1571,1410,97,100,0,NA,44,14.536082474226804,0.97,NA
1572,1005,67,67,0,NA,34,15,1,NA
1573,575,42,43,0,NA,20,13.69047619047619,0.9767441860465116,NA
1574,60,28,28,0,NA,12,2.142857142857143,1,NA
1575,121,17,20,0,NA,10,7.117647058823529,0.85,NA
1576,525,84,88,0,NA,31,6.25,0.9545454545454546,NA
1577,566,40,40,0,NA,20,14.15,1,NA
1578,225,15,16,0,NA,7,15,0.9375,NA
1579,490,44,44,0,NA,19,11.136363636363637,1,NA
1580,656,51,52,0,NA,21,12.862745098039216,0.9807692307692307,NA
1581,588,48,50,0,NA,24,12.25,0.96,NA
1582,1070,83,84,0,NA,31,12.891566265060241,0.9880952380952381,NA
1583,465,33,34,0,NA,19,14.090909090909092,0.9705882352941176,NA
1584,805,64,66,0,NA,31,12.578125,0.9696969696969697,NA
1585,705,47,50,0,NA,23,15,0.94,NA
1586,309,26,27,0,NA,13,11.884615384615385,0.9629629629629629,NA
1587,1195,85,96,0,NA,27,14.058823529411764,0.8854166666666666,NA
1588,480,32,34,0,NA,15,15,0.9411764705882353,NA
1589,382,44,52,0,NA,20,8.681818181818182,0.8461538461538461,NA
1590,784,61,64,0,NA,21,12.852459016393443,0.953125,NA
1591,660,50,52,0,NA,24,13.2,0.9615384615384616,NA
1592,300,35,35,0,NA,20,8.571428571428571,1,NA
1593,238,19,20,0,NA,10,12.526315789473685,0.95,NA
1594,356,26,26,0,NA,14,13.692307692307692,1,NA
1595,1381,109,113,0,NA,46,12.669724770642201,0.9646017699115044,NA
1596,1620,116,120,0,NA,47,13.96551724137931,0.9666666666666667,NA
1597,817,57,57,0,NA,22,14.333333333333334,1,NA
1598,690,46,46,0,NA,26,15,1,NA
1599,1228,90,92,0,NA,40,13.644444444444444,0.9782608695652174,NA
1600,435,29,30,0,NA,17,15,0.9666666666666667,NA
1601,664,54,54,0,NA,26,12.296296296296296,1,NA
1602,935,71,71,0,NA,29,13.169014084507042,1,NA
1603,829,63,67,0,2.7142857142857144,26,13.158730158730158,0.9402985074626866,NA
1604,1391,95,95,0,NA,45,14.642105263157895,1,NA
1605,131,76,77,0,NA,23,1.7236842105263157,0.987012987012987,NA
1606,237,56,58,0,NA,25,4.232142857142857,0.9655172413793104,NA
1607,24,75,75,0,NA,24,0.32,1,NA
1608,1074,77,78,0,NA,35,13.948051948051948,0.9871794871794872,NA
1609,367,30,30,0,NA,16,12.233333333333333,1,NA
1610,359,24,27,0,NA,9,14.958333333333334,0.8888888888888888,NA
1611,1346,112,117,0,15,43,12.017857142857142,0.9572649572649573,NA
1612,1665,127,132,0,NA,36,13.11023622047244,0.9621212121212122,NA
1613,1755,117,119,0,NA,41,15,0.9831932773109243,NA
1614,1288,86,92,0,NA,32,14.976744186046512,0.9347826086956522,NA
1615,1350,90,90,0,NA,44,15,1,NA
1616,1550,106,110,0,NA,33,14.622641509433961,0.9636363636363636,NA
1617,1089,74,74,0,NA,38,14.716216216216216,1,NA
1618,1192,82,82,0,NA,36,14.536585365853659,1,NA
1619,716,50,80,0,NA,25,14.32,0.625,NA
1620,686,49,51,0,2.125,24,14,0.9607843137254902,NA
1621,1845,123,124,0,NA,51,15,0.9919354838709677,NA
1622,1020,68,70,0,NA,29,15,0.9714285714285714,NA
1623,900,60,63,0,NA,26,15,0.9523809523809523,NA
1624,1110,74,75,0,NA,34,15,0.9866666666666667,NA
1625,795,53,54,0,NA,28,15,0.9814814814814815,NA
1626,1155,77,78,0,NA,38,15,0.9871794871794872,NA
1627,919,62,64,0,NA,26,14.82258064516129,0.96875,NA
1628,390,26,26,0,NA,11,15,1,NA
1629,330,22,22,0,NA,11,15,1,NA
1630,701,47,50,0,NA,22,14.914893617021276,0.94,NA
1631,382,26,31,0,2.3076923076923075,13,14.692307692307692,0.8387096774193549,NA
1632,510,36,36,0,2.2666666666666666,15,14.166666666666666,1,NA
1633,480,32,32,0,1.9333333333333333,15,15,1,NA
1634,445,31,31,0,2.3846153846153846,13,14.35483870967742,1,NA
1635,630,42,46,0,2.7058823529411766,17,15,0.9130434782608695,NA
1636,930,62,64,0,NA,28,15,0.96875,NA
1637,645,43,43,0,NA,20,15,1,NA
1638,420,28,28,0,NA,11,15,1,NA
1639,559,39,39,0,NA,19,14.333333333333334,1,NA
1640,803,54,55,0,2.1052631578947367,22,14.87037037037037,0.9818181818181818,NA
1641,330,26,26,0,2.0833333333333335,13,12.692307692307692,1,NA
1642,816,58,58,0,2.1739130434782608,26,14.068965517241379,1,NA
1643,495,35,37,0,2.5384615384615383,14,14.142857142857142,0.9459459459459459,NA
1644,345,23,23,0,2.5555555555555554,9,15,1,NA
1645,720,48,49,0,3,16,15,0.9795918367346939,NA
1646,900,61,63,0,2.652173913043478,23,14.754098360655737,0.9682539682539683,NA
1647,321,25,33,0,3,11,12.84,0.7575757575757576,NA
1648,240,16,16,0,1.875,9,15,1,NA
1649,675,48,48,0,NA,25,14.0625,1,NA
1650,702,47,48,0,NA,19,14.936170212765957,0.9791666666666666,NA
1651,630,45,47,0,NA,19,14,0.9574468085106383,NA
1652,632,44,47,0,NA,26,14.363636363636363,0.9361702127659575,NA
1653,792,57,58,0,NA,25,13.894736842105264,0.9827586206896551,NA
1654,754,52,55,0,NA,24,14.5,0.9454545454545454,NA
1655,345,23,23,0,NA,11,15,1,NA
1656,572,56,63,0,NA,22,10.214285714285714,0.8888888888888888,NA
1657,1531,105,110,0,3.064516129032258,35,14.58095238095238,0.9545454545454546,NA
1658,1030,69,71,0,2.95,22,14.927536231884059,0.971830985915493,NA
1659,288,20,23,0,2.8333333333333335,8,14.4,0.8695652173913043,NA
1660,433,36,39,0,2.066666666666667,16,12.027777777777779,0.9230769230769231,NA
1661,1004,72,72,0,2.8636363636363638,25,13.944444444444445,1,NA
1662,337,29,29,0,NA,20,11.620689655172415,1,NA
1663,36,20,20,0,NA,13,1.8,1,NA
1664,124,16,17,0,NA,11,7.75,0.9411764705882353,NA
1665,11,12,13,0,NA,8,0.9166666666666666,0.9230769230769231,NA
1666,186,29,32,0,2.5,12,6.413793103448276,0.90625,NA
1667,648,50,53,0,2.409090909090909,22,12.96,0.9433962264150944,NA
1668,658,44,44,0,2.75,16,14.954545454545455,1,NA
1669,240,16,16,0,2,8,15,1,NA
1670,60,4,4,0,2,2,15,1,NA
1671,138,12,12,0,2,6,11.5,1,NA
1672,30,2,2,0,2,1,15,1,NA
1673,495,33,33,0,NA,11,15,1,NA
1674,822,55,64,0,NA,24,14.945454545454545,0.859375,NA
1675,253,29,29,0,2.4166666666666665,12,8.724137931034482,1,NA
1676,390,27,33,0,NA,11,14.444444444444445,0.8181818181818182,NA
1677,535,61,63,0,2.727272727272727,20,8.770491803278688,0.9682539682539683,NA
1678,223,74,75,0,2.92,26,3.0135135135135136,0.9866666666666667,NA
1679,346,53,55,0,2.75,20,6.528301886792453,0.9636363636363636,NA
1680,315,23,23,0,2.5555555555555554,9,13.695652173913043,1,NA
1681,382,44,45,0,2.8666666666666667,16,8.681818181818182,0.9777777777777777,NA
1682,450,34,36,0,3.272727272727273,11,13.235294117647058,0.9444444444444444,NA
1683,443,33,36,0,3.272727272727273,11,13.424242424242424,0.9166666666666666,NA
1684,255,17,17,0,NA,10,15,1,NA
1685,160,11,11,0,NA,8,14.545454545454545,1,NA
1686,240,16,16,0,NA,11,15,1,NA
1687,509,34,34,0,NA,19,14.970588235294118,1,NA
1688,600,40,40,0,NA,22,15,1,NA
1689,41,18,18,0,NA,8,2.2777777777777777,1,NA
1690,30,2,2,0,2,1,15,1,NA
1691,45,4,5,0,1.6666666666666667,3,11.25,0.8,NA
1692,30,2,2,0,2,1,15,1,NA
1693,30,2,2,0,2,1,15,1,NA
1694,0,2,2,0,2,1,0,1,NA
1695,210,19,20,0,NA,10,11.052631578947368,0.95,NA
1696,30,13,14,0,NA,11,2.3076923076923075,0.9285714285714286,NA
1697,99,16,16,0,NA,11,6.1875,1,NA
1698,76,17,17,0,NA,9,4.470588235294118,1,NA
1699,8,17,21,0,NA,12,0.47058823529411764,0.8095238095238095,NA
1700,287,24,24,0,NA,12,11.958333333333334,1,NA
1701,26,12,13,0,NA,8,2.1666666666666665,0.9230769230769231,NA
1702,238,29,31,0,NA,14,8.206896551724139,0.9354838709677419,NA
1703,420,33,33,0,NA,14,12.727272727272727,1,NA
1704,154,39,42,0,NA,14,3.948717948717949,0.9285714285714286,NA
1705,202,24,27,0,NA,11,8.416666666666666,0.8888888888888888,NA
1706,273,29,31,0,2,13,9.413793103448276,0.9354838709677419,NA
1707,270,20,21,0,NA,11,13.5,0.9523809523809523,NA
1708,178,14,17,0,NA,6,12.714285714285714,0.8235294117647058,NA
1709,392,29,30,0,NA,15,13.517241379310345,0.9666666666666667,NA
1710,476,33,36,0,NA,16,14.424242424242424,0.9166666666666666,NA
1711,1234,92,102,0,NA,32,13.41304347826087,0.9019607843137255,NA
1712,891,61,64,0,NA,30,14.60655737704918,0.953125,NA
1713,298,25,25,0,NA,13,11.92,1,NA
1714,60,4,4,0,2,2,15,1,NA
1715,147,15,17,0,1.8888888888888888,9,9.8,0.8823529411764706,NA
1716,270,18,19,0,2.125,9,15,0.9473684210526315,NA
1717,149,13,13,0,1.625,8,11.461538461538462,1,NA
1718,51,6,6,0,2,3,8.5,1,NA
1719,315,45,46,0,NA,14,7,0.9782608695652174,NA
1720,615,41,44,0,NA,19,15,0.9318181818181818,NA
1721,673,45,46,0,NA,25,14.955555555555556,0.9782608695652174,NA
1722,420,28,29,0,NA,15,15,0.9655172413793104,NA
1723,615,41,41,0,NA,20,15,1,NA
1724,527,36,36,0,NA,15,14.63888888888889,1,NA
1725,396,43,48,0,NA,23,9.209302325581396,0.8958333333333334,NA
1726,731,70,77,0,NA,27,10.442857142857143,0.9090909090909091,NA
1727,43,20,20,0,NA,11,2.15,1,NA
1728,420,28,29,0,NA,15,15,0.9655172413793104,NA
1729,450,30,30,0,NA,20,15,1,NA
1730,1095,74,80,0,NA,33,14.797297297297296,0.925,NA
1731,900,60,61,0,NA,23,15,0.9836065573770492,NA
1732,1292,88,96,0,NA,35,14.681818181818182,0.9166666666666666,NA
1733,993,72,79,0,NA,34,13.791666666666666,0.9113924050632911,NA
1734,600,40,41,0,NA,20,15,0.975609756097561,NA
1735,960,65,70,0,NA,35,14.76923076923077,0.9285714285714286,NA
1736,380,26,27,0,NA,15,14.615384615384615,0.9629629629629629,NA
1737,140,20,22,0,NA,11,7,0.9090909090909091,NA
1738,232,18,18,0,NA,9,12.88888888888889,1,NA
1739,405,27,27,0,2.25,12,15,1,NA
1740,60,4,4,0,2,2,15,1,NA
1741,330,22,23,0,1.9166666666666667,12,15,0.9565217391304348,NA
1742,570,38,40,0,2.111111111111111,19,15,0.95,NA
1743,315,21,21,0,2.625,8,15,1,NA
1744,270,18,18,0,2,9,15,1,NA
1745,330,22,22,0,1.8888888888888888,9,15,1,NA
1746,135,9,9,0,NA,4,15,1,NA
1747,270,18,18,0,NA,7,15,1,NA
1748,525,35,35,0,NA,19,15,1,NA
1749,450,30,30,0,NA,13,15,1,NA
1750,510,34,34,0,1.7894736842105263,19,15,1,NA
1751,450,30,30,0,2.142857142857143,14,15,1,NA
1752,150,10,10,0,1.75,4,15,1,NA
1753,465,31,31,0,2.066666666666667,15,15,1,NA
1754,795,53,54,0,NA,17,15,0.9814814814814815,NA
1755,827,55,57,0,NA,26,15.036363636363637,0.9649122807017544,NA
1756,690,46,51,0,NA,23,15,0.9019607843137255,NA
1757,465,31,31,0,NA,8,15,1,NA
1758,1050,70,84,0,NA,28,15,0.8333333333333334,NA
1759,465,31,32,0,NA,10,15,0.96875,NA
1760,210,14,16,0,NA,6,15,0.875,NA
1761,30,2,2,0,2,1,15,1,NA
1762,60,4,4,0,2,2,15,1,NA
1763,435,29,29,0,NA,15,15,1,NA
1764,15,1,1,0,NA,1,15,1,NA
1765,120,8,8,0,2,4,15,1,NA
1766,75,5,5,0,NA,2,15,1,NA
1767,135,9,9,0,NA,4,15,1,NA
1768,180,12,12,0,NA,4,15,1,NA
1770,356,18,18,0,2,9,19.77777777777778,1,NA
1771,590,30,30,0,2.142857142857143,14,19.666666666666668,1,NA
1772,647,40,40,0,2.5,16,16.175,1,NA
1773,740,37,38,0,2.111111111111111,18,20,0.9736842105263158,NA
1774,1265,67,67,0,2.68,25,18.880597014925375,1,NA
1775,1060,54,54,0,2.7,20,19.62962962962963,1,NA
1778,722,38,38,0,2.235294117647059,17,19,1,NA
1779,740,37,38,0,2,20,20,0.9736842105263158,NA
1780,969,51,52,0,1.6896551724137931,29,19,0.9807692307692307,NA
1781,700,35,35,0,2.1875,16,20,1,NA
1782,700,35,35,0,2.9166666666666665,12,20,1,NA
1783,647,34,34,0,1.8888888888888888,18,19.029411764705884,1,NA
1784,604,34,34,0,1.7894736842105263,19,17.764705882352942,1,NA
1785,622,32,32,0,2.3333333333333335,15,19.4375,1,NA
1786,460,25,27,0,NA,15,18.4,0.9259259259259259,NA
1787,635,38,40,0,3,18,16.710526315789473,0.95,NA
1788,645,35,35,0,1.9411764705882353,17,18.428571428571427,1,NA
1789,720,38,38,0,2.923076923076923,13,18.94736842105263,1,NA
1790,1007,61,69,0,3.1904761904761907,21,16.508196721311474,0.8840579710144928,NA
1791,620,31,32,0,2.4545454545454546,13,20,0.96875,NA
1792,606,36,36,0,2.2,16,16.833333333333332,1,NA
1793,551,39,40,0,2.2222222222222223,18,14.128205128205128,0.975,NA
1794,271,21,21,0,1.5,14,12.904761904761905,1,NA
1795,169,13,14,0,1.75,8,13,0.9285714285714286,NA
1796,257,17,17,0,1.8888888888888888,9,15.117647058823529,1,NA
1797,175,18,18,0,2.2857142857142856,8,9.722222222222221,1,NA
1798,670,37,42,0,NA,18,18.10810810810811,0.8809523809523809,NA
1799,670,34,34,0,NA,13,19.705882352941178,1,NA
1800,240,12,12,0,NA,8,20,1,NA
1801,730,37,41,0,NA,20,19.72972972972973,0.9024390243902439,NA
1802,1000,50,51,0,NA,25,20,0.9803921568627451,NA
1803,540,27,27,0,NA,9,20,1,NA
1804,713,36,36,0,NA,14,19.805555555555557,1,NA
1805,1167,62,64,0,3.0476190476190474,21,18.822580645161292,0.96875,NA
1806,599,39,41,0,2.5625,16,15.35897435897436,0.9512195121951219,NA
1807,1196,63,64,0,NA,25,18.984126984126984,0.984375,NA
1808,679,50,50,0,2.611111111111111,20,13.58,1,NA
1809,320,16,16,0,2.142857142857143,8,20,1,NA
1810,375,19,19,0,2.375,8,19.736842105263158,1,NA
1811,385,20,20,0,2.2222222222222223,9,19.25,1,NA
1812,360,18,18,0,2.25,8,20,1,NA
1813,572,29,29,0,6,15,19.724137931034484,1,NA
1814,735,50,55,0,NA,27,14.7,0.9090909090909091,NA
1815,690,39,42,0,NA,17,17.692307692307693,0.9285714285714286,NA
1816,444,35,38,0,2.111111111111111,18,12.685714285714285,0.9210526315789473,NA
1817,496,34,35,0,NA,17,14.588235294117647,0.9714285714285714,NA
1818,680,38,41,0,NA,18,17.894736842105264,0.926829268292683,NA
1819,283,25,25,0,1.9230769230769231,13,11.32,1,NA
1820,525,37,37,0,1.7222222222222223,19,14.18918918918919,1,NA
1821,441,55,55,0,2.2916666666666665,24,8.018181818181818,1,NA
1822,411,35,40,0,2.5,16,11.742857142857142,0.875,NA
1823,273,31,31,0,2.4545454545454546,12,8.806451612903226,1,NA
1824,782,48,50,0,2.388888888888889,20,16.291666666666668,0.96,NA
1825,856,54,57,0,2.8,21,15.851851851851851,0.9473684210526315,NA
1826,616,31,31,0,2.5454545454545454,12,19.870967741935484,1,NA
1827,20,1,1,0,NA,1,20,1,NA
1829,759,45,50,0,NA,24,16.866666666666667,0.9,NA
1830,635,32,34,0,NA,16,19.84375,0.9411764705882353,NA
1831,910,46,48,0,NA,23,19.782608695652176,0.9583333333333334,NA
1832,808,45,48,0,2.3333333333333335,30,17.955555555555556,0.9375,NA
1833,804,45,45,0,2.05,20,17.866666666666667,1,NA
1834,580,32,35,0,NA,10,18.125,0.9142857142857143,NA
1835,677,35,40,0,NA,20,19.34285714285714,0.875,NA
1836,847,52,60,0,NA,21,16.28846153846154,0.8666666666666667,NA
1837,480,25,26,0,NA,12,19.2,0.9615384615384616,NA
1838,645,35,39,0,2.909090909090909,12,18.428571428571427,0.8974358974358975,NA
1839,527,31,31,0,NA,17,17,1,NA
1840,494,27,27,0,2.5555555555555554,9,18.296296296296298,1,NA
1841,637,37,38,0,2.0555555555555554,19,17.216216216216218,0.9736842105263158,NA
1842,365,19,19,0,1.8888888888888888,10,19.210526315789473,1,NA
1843,460,23,24,0,2,12,20,0.9583333333333334,NA
1844,547,28,28,0,2.1538461538461537,13,19.535714285714285,1,NA
1845,40,2,2,0,2,1,20,1,NA
1846,40,2,2,0,2,1,20,1,NA
