EventID,effort,harvest,n_census,people,beach,date,season,CF,TideHeight,CPUE,diggers_people,sum_people,n_interviews,wastage_rate,wastage,pct_interviewed
2400.0,982.3074521078415,12260.65227260528,6,533.0,Copalis,2024-12-01,2024-25,0.5425999760627747,-0.6,12.481481481481481,1.0,27.0,13.0,,,0.027486302727382582
2401.0,161.65676328862222,2424.8514493293333,3,92.5,LongBeach,2024-12-02,2024-25,0.5722000002861023,-0.8,15.0,1.0,5.0,2.0,,,0.030929729745194718
2402.0,451.4938896228011,5327.627897549053,6,244.8,Copalis,2024-12-02,2024-25,0.5422000288963318,-0.7,11.8,1.0,10.0,5.0,,,0.02214869399086323
2403.0,217.40489063439236,2853.4391895763997,6,116.0,Mocrocks,2024-12-03,2024-25,0.5335666537284851,-0.6,13.125,1.0,8.0,4.0,,,0.036797700257136905
2404.0,82.57602232851242,1238.6403349276864,3,47.25,LongBeach,2024-12-03,2024-25,0.5722000002861023,-0.6,15.0,1.0,9.0,4.0,,,0.10899047624497187
2405.0,153.7689145059561,1977.0289007908643,4,81.66666666666667,Twin Harbors,2024-12-04,2024-25,0.5310999751091003,-0.5,12.857142857142858,1.0,7.0,3.0,,,0.04552285500935146
2406.0,74.85166642726873,673.6649978454186,6,41.0,Mocrocks,2024-12-04,2024-25,0.5477499961853027,-0.5,9.0,1.0,5.0,3.0,,,0.0667987800225979
2407.0,42.71148856885132,213.55744284425663,6,31.0,Copalis,2024-12-05,2024-25,0.5443500280380249,-0.2,5.0,0.75,4.0,3.0,,,0.09365161772697203
2408.0,177.21954466235897,2392.463852941846,4,103.0,LongBeach,2024-12-12,2024-25,0.5812000036239624,-0.5,13.5,1.0,10.0,6.0,,,0.05642718481786043
2411.0,850.6208379873298,11589.708917577369,4,480.0,Twin Harbors,2024-12-12,2024-25,0.5310999751091003,-0.5,13.625,0.9411764705882353,34.0,15.0,,,0.03997080541836719
2412.0,435.162530366129,5787.661653869516,3,249.0,LongBeach,2024-12-13,2024-25,0.5722000002861023,-1.3,13.3,1.0,10.0,6.0,,,0.022979919690204912
2413.0,593.3363802161546,6384.299451125824,6,364.0,Mocrocks,2024-12-13,2024-25,0.5477499961853027,-1.2,10.76,0.8928571428571429,28.0,14.0,,,0.04719076890211839
2414.0,961.0779163239604,13885.04673846985,6,592.0,Copalis,2024-12-12,2024-25,0.5443500280380249,-0.5,14.447368421052632,0.8837209302325582,43.0,21.0,,,0.044741429669377136
2415.0,1317.4543185278355,7616.532778989049,6,764.0,Mocrocks,2024-12-14,2024-25,0.5302000045776367,-1.6,5.78125,0.9142857142857143,35.0,15.0,,,0.02656638602779798
2416.0,438.4767669254024,2077.9985910812547,4,243.0,Twin Harbors,2024-12-15,2024-25,0.5310999751091003,-1.6,4.739130434782608,0.9583333333333334,24.0,12.0,,,0.054734941074045765
2417.0,871.5505593680814,9629.570814481485,6,486.0,Copalis,2024-12-15,2024-25,0.5443500280380249,-1.6,11.048780487804878,0.9761904761904762,42.0,20.0,,,0.04818997538186671
2418.0,380.2700272581602,3802.700272581602,6,207.0,Copalis,2024-12-16,2024-25,0.5443500280380249,-1.5,10.0,1.0,6.0,3.0,,,0.01577826168226159
2419.0,109.6709861930764,1047.9672014005077,3,49.5,LongBeach,2024-12-16,2024-25,0.45135000348091125,-1.2,9.555555555555555,1.0,9.0,4.0,,,0.08206363699652931
2420.0,30.0,0.0,4,15.0,Twin Harbors,2024-12-17,2024-25,0.5,-1.1,0.0,1.0,2.0,1.0,,,0.06666666666666667
2421.0,28.29121061956453,0.0,6,15.0,Mocrocks,2024-12-17,2024-25,0.5302000045776367,-1.1,0.0,1.0,2.0,1.0,,,0.0706933339436849
2422.0,134.87476076314618,1310.2119616991342,4,70.0,Twin Harbors,2024-12-18,2024-25,0.5189999938011169,-0.5,9.714285714285714,1.0,14.0,6.0,,,0.10379999876022339
2423.0,375.21516539212575,4677.682395221835,3,218.0,LongBeach,2024-12-12,2024-25,0.5809999704360962,-0.5,12.466666666666667,1.0,15.0,5.0,,,0.03997706218596992
2424.0,1237.266886617026,1903.4875178723482,4,729.0,Twin Harbors,2024-12-28,2024-25,0.528249979019165,0.0,1.5384615384615385,0.896551724137931,58.0,13.0,,,0.0468775173952852
2425.0,2133.0631239580034,5992.891633977248,6,1286.0,Copalis,2024-12-28,2024-25,0.5425999760627747,0.0,2.8095238095238093,0.9,70.0,29.0,0.0125,74.9111454247156,0.032816656578878715
2426.0,903.2466733137037,11153.132835699646,4,511.0,Twin Harbors,2024-12-29,2024-25,0.5310999751091003,-0.4,12.347826086956522,0.9387755102040817,49.0,19.0,,,0.054248746713049856
2427.0,1369.3868331845867,10984.23055554445,6,782.0,Mocrocks,2024-12-29,2024-25,0.5477499961853027,-0.4,8.02127659574468,0.9591836734693877,49.0,21.0,,,0.03578243839693399
2428.0,511.6289603576999,6480.633497864198,3,298.0,LongBeach,2024-12-30,2024-25,0.5460500121116638,-0.7,12.666666666666666,0.9375,16.0,9.0,,,0.031272662886037125
2429.0,894.0022555782392,0.0,6,474.0,Mocrocks,2024-12-30,2024-25,0.5302000045776367,-0.7,0.0,1.0,2.0,1.0,,,0.0022371308210026868
2430.0,1455.4472057772798,17513.8813761866,6,845.0909090909091,Copalis,2024-12-31,2024-25,0.5443500280380249,-1.0,12.033333333333333,0.9375,32.0,11.0,,,0.021986369462924243
2431.0,1287.564754431806,2125.9790131315867,6,730.5882352941176,Copalis,2025-01-01,2024-25,0.5422000288963318,-1.0,1.6511627906976745,0.9555555555555556,45.0,17.0,,,0.03494969852592634
2432.0,96.14503953030602,370.8451524740375,3,52.5,LongBeach,2025-01-02,2024-25,0.5460500121116638,-0.8,3.857142857142857,1.0,7.0,4.0,,,0.07280666828155517
2433.0,223.91996021531855,1716.719694984109,4,131.42857142857144,Twin Harbors,2025-01-02,2024-25,0.528249979019165,-0.8,7.666666666666667,0.9,20.0,7.0,,,0.08931762930275737
2434.0,173.58491503076274,694.339660123051,6,96.6,Mocrocks,2025-01-02,2024-25,0.5299999713897705,-0.8,4.0,0.9523809523809523,21.0,10.0,,,0.12097825433896936
2435.0,167.86118300941624,50.35835490282487,6,89.0,Mocrocks,2025-01-03,2024-25,0.5302000045776367,-0.3,0.3,1.0,20.0,6.0,,,0.11914606844441274
2436.0,574.673086575028,0.0,4,334.0,LongBeach,2024-12-30,2024-25,0.5812000036239624,-0.7,0.0,1.0,2.0,1.0,0.04,0.0,0.003480239542658458
2437.0,634.3935683650795,9515.903525476195,3,363.0,LongBeach,2024-12-28,2024-25,0.5722000002861023,0.0,15.0,1.0,1.0,1.0,,,0.0015763085407330642
2438.0,473.73081720686525,1302.7597473188794,3,321.0,LongBeach,2025-01-10,2024-25,0.5807999968528748,-0.3,2.75,0.8571428571428571,14.0,7.0,,,0.029552647814943784
2439.0,1150.1383735655663,10823.097002527253,6,647.0,Mocrocks,2025-01-10,2024-25,0.535099983215332,-0.3,9.41025641025641,0.9512195121951219,41.0,23.0,,,0.035647884587047644
2440.0,2094.688298780138,31420.324481702075,3,1327.0,LongBeach,2025-01-11,2024-25,0.5722000002861023,-0.8,15.0,0.9032258064516129,31.0,9.0,,,0.014799337933979556
2441.0,3202.286472306641,45891.0344850243,4,1915.0,Twin Harbors,2025-01-11,2024-25,0.5310999751091003,-0.8,14.330708661417322,0.8881118881118881,143.0,43.0,0.02,917.820689700486,0.044655592570078714
2442.0,3050.4455024382582,41181.01428291649,6,1915.0,Mocrocks,2025-01-11,2024-25,0.5250499844551086,-0.8,13.5,0.8363636363636363,55.0,25.0,0.01,411.81014282916493,0.018030153286147165
2443.0,2011.6554148176156,27092.455989882405,4,1187.0,Twin Harbors,2025-01-12,2024-25,0.5302000045776367,-1.0,13.46774193548387,0.8985507246376812,69.0,21.0,0.02,541.8491197976481,0.03430010900065397
2444.0,2864.452785331142,39693.1314538744,6,1738.0,Copalis,2025-01-12,2024-25,0.5422000288963318,-1.0,13.857142857142858,0.8936170212765957,47.0,22.0,0.02,793.862629077488,0.01640802049197212
2445.0,1198.4502367397995,13709.101488560145,6,682.0,Copalis,2025-01-13,2024-25,0.5425999760627747,-1.1,11.439024390243903,0.9534883720930233,43.0,18.0,,,0.035879670829699964
2446.0,262.8321190090405,1145.1970899679623,6,138.0,Mocrocks,2025-01-14,2024-25,0.5250499844551086,-0.9,4.357142857142857,1.0,14.0,8.0,,,0.053265940451967544
2447.0,29.685682145001245,222.64261608750934,3,17.0,LongBeach,2025-01-15,2024-25,0.5726666450500488,-0.6,7.5,1.0,2.0,2.0,,,0.06737254647647634
2448.0,219.95358410844491,2452.482462809161,4,122.0,Twin Harbors,2025-01-15,2024-25,0.528249979019165,-0.6,11.15,0.9523809523809523,21.0,9.0,,,0.09547468883092287
2449.0,186.21634086783928,658.9193599938928,6,109.84615384615384,Mocrocks,2025-01-15,2024-25,0.5477499961853027,-0.6,3.5384615384615383,0.9285714285714286,28.0,13.0,,,0.15036274405086741
2450.0,152.9628030378876,638.8446479817659,6,85.71428571428572,Copalis,2025-01-16,2024-25,0.5443500280380249,-0.2,4.176470588235294,0.9714285714285714,35.0,14.0,,,0.22881379855029718
2451.0,342.5791250713216,3302.46276568754,4,207.0,LongBeach,2025-01-10,2024-25,0.5809999704360962,-0.3,9.64,0.9615384615384616,26.0,10.0,,,0.07589487536517894
2452.0,62.827223614673144,628.2722361467314,4,36.0,LongBeach,2025-01-15,2024-25,0.5730000138282776,-0.6,10.0,1.0,3.0,2.0,,,0.04775000115235647
2453.0,2096.5701831642655,31396.13849288487,4,1197.0,Twin Harbors,2025-01-26,2024-25,0.5310999751091003,0.1,14.975,0.9302325581395349,86.0,29.0,0.02666666666666667,837.2303598102633,0.0410193756882509
2454.0,1468.5373070741236,21468.61682246457,6,881.0,Mocrocks,2025-01-26,2024-25,0.5477499961853027,0.1,14.619047619047619,0.9130434782608695,46.0,22.0,0.01,214.6861682246457,0.031323684988057425
2455.0,540.2435554560052,8103.653331840079,3,295.0,LongBeach,2025-01-27,2024-25,0.5460500121116638,-0.6,15.0,1.0,17.0,7.0,0.0,0.0,0.031467288833553514
2456.0,898.0030328375716,11702.102021664607,6,491.0,Mocrocks,2025-01-27,2024-25,0.5302000045776367,-0.4,13.03125,0.9696969696969697,33.0,17.0,0.005,58.51051010832303,0.036748205510759066
2457.0,1139.4029253117296,17091.043879675944,6,644.0,Copalis,2025-01-28,2024-25,0.5425999760627747,-0.8,15.0,0.96,25.0,10.0,0.025,427.2760969918986,0.02194131631982623
2458.0,704.9794846405541,10574.692269608311,3,395.0,LongBeach,2025-01-29,2024-25,0.5602999925613403,-1.0,15.0,1.0,12.0,6.0,,,0.017021771925914135
2459.0,706.1050919350201,10419.35562489481,4,373.0,Twin Harbors,2025-01-29,2024-25,0.528249979019165,-1.0,14.75609756097561,1.0,41.0,9.0,,,0.05806501109862136
2460.0,915.9602320780436,11805.709657894786,6,497.0,Copalis,2025-01-29,2024-25,0.5425999760627747,-1.0,12.88888888888889,1.0,27.0,16.0,,,0.029477262281076288
2461.0,158.08018751993018,829.9209844796335,6,83.0,Mocrocks,2025-01-30,2024-25,0.5250499844551086,-1.0,5.25,1.0,16.0,9.0,,,0.10121445483471973
2464.0,222.18039075554475,1599.6988134399223,4,188.8,Twin Harbors,2025-02-01,2024-25,0.5310999751091003,-0.1,7.2,0.625,16.0,5.0,,,0.07201355594699665
2465.0,472.5819541650324,382.5663438478834,6,269.5,Copalis,2025-02-01,2024-25,0.5443500280380249,-0.1,0.8095238095238095,0.9545454545454546,22.0,8.0,,,0.046552772077110005
2466.0,92.9112175899746,1347.2126550546318,3,54.0,LongBeach,2025-01-31,2024-25,0.5812000036239624,-0.8,14.5,1.0,6.0,3.0,,,0.06457777818044028
2467.0,411.2929545498355,974.1148923548734,6,237.14285714285714,Mocrocks,2025-01-31,2024-25,0.5477499961853027,-0.7,2.3684210526315788,0.95,20.0,7.0,,,0.048627139800851225
2468.0,724.9999969133308,10874.999953699964,4,406.0,LongBeach,2025-01-29,2024-25,0.5600000023841858,-1.0,15.0,1.0,12.0,6.0,,,0.016551724208399583
2469.0,1739.2333866361923,26088.50079954289,4,1050.0,Twin Harbors,2025-02-08,2024-25,0.528249979019165,0.1,15.0,0.875,64.0,23.0,0.035,913.0975279840012,0.036797821667729595
2470.0,1552.9023435692784,21956.313691021187,6,838.0,Mocrocks,2025-02-08,2024-25,0.5250499844551086,0.1,14.13888888888889,0.972972972972973,74.0,33.0,0.0,0.0,0.04765270675676503
2471.0,1220.3282448243237,18182.890847882423,6,744.0,Copalis,2025-02-09,2024-25,0.5443500280380249,-0.3,14.9,0.8928571428571429,56.0,17.0,0.05,909.1445423941212,0.04588929268621629
2472.0,394.7920305610785,5790.283114895818,3,251.0,LongBeach,2025-02-10,2024-25,0.5722000002861023,-0.5,14.666666666666666,0.9,30.0,10.0,,,0.07598937586800826
2473.0,937.9265414122334,14068.898121183502,6,538.0,Copalis,2025-02-10,2024-25,0.5425999760627747,-0.5,15.0,0.9459459459459459,37.0,20.0,0.0,0.0,0.03944871838714491
2474.0,226.82536459160303,3402.3804688740456,4,137.0,LongBeach,2025-02-11,2024-25,0.5722000002861023,-0.5,15.0,0.9473684210526315,19.0,10.0,,,0.08376488244253161
2475.0,568.2949401559047,8524.42410233857,4,313.0,Twin Harbors,2025-02-11,2024-25,0.5310999751091003,-0.5,15.0,0.9642857142857143,28.0,8.0,,,0.04927019056745173
2476.0,303.0579665104051,4322.563627595778,6,166.0,Mocrocks,2025-02-11,2024-25,0.5477499961853027,-0.5,14.263157894736842,1.0,19.0,10.0,0.01,43.225636275957775,0.06269427667181177
2477.0,272.4276097881352,3846.036844067791,6,158.0,Mocrocks,2025-02-12,2024-25,0.5477499961853027,-0.4,14.117647058823529,0.9444444444444444,18.0,8.0,0.04,153.84147376271164,0.06607259819956743
2479.0,80.96404069905444,520.4831187796357,4,43.0,Twin Harbors,2025-02-13,2024-25,0.5310999751091003,-0.1,6.428571428571429,1.0,7.0,4.0,,,0.0864581354828768
2480.0,83.10156852217114,488.22171506775544,6,62.0,Copalis,2025-02-13,2024-25,0.5425999760627747,-0.1,5.875,0.7272727272727273,22.0,9.0,,,0.2647362786435312
2481.0,374.12460183469386,1402.967256880102,6,203.0,Copalis,2025-02-14,2024-25,0.5425999760627747,0.4,3.75,1.0,20.0,10.0,,,0.053458125720470415
2482.0,149.70333285453748,764.274909836323,6,82.0,Mocrocks,2025-02-24,2024-25,0.5477499961853027,0.2,5.105263157894737,1.0,19.0,12.0,,,0.126917682042936
2483.0,495.07005501401306,6105.864011839494,6,307.0,Copalis,2025-02-25,2024-25,0.5425999760627747,-0.3,12.333333333333334,0.875,24.0,13.0,,,0.048477987624035705
2484.0,379.0861558623495,5686.292337935242,4,207.0,LongBeach,2025-02-26,2024-25,0.5460500121116638,-0.6,15.0,1.0,21.0,11.0,,,0.05539637804031372
2485.0,659.2802710649556,9889.204065974334,3,360.0,LongBeach,2025-02-26,2024-25,0.5460500121116638,-0.6,15.0,1.0,5.0,3.0,,,0.00758402794599533
2486.0,854.626491288623,12586.31741715972,4,509.0,Twin Harbors,2025-02-26,2024-25,0.5370000004768372,-0.6,14.727272727272727,0.9016393442622951,61.0,17.0,,,0.07137621010088627
2487.0,1368.604687475021,20529.070312125314,6,745.0,Copalis,2025-02-26,2024-25,0.5443500280380249,-0.5,15.0,1.0,30.0,15.0,,,0.021920135357235904
2488.0,573.5174178654001,8394.209479666311,3,358.0,LongBeach,2025-02-27,2024-25,0.5722000002861023,-0.7,14.636363636363637,0.9166666666666666,12.0,4.0,,,0.020923514484814307
2489.0,1564.3157182237946,23204.016486986286,4,853.8947368421052,Twin Harbors,2025-02-27,2024-25,0.528249979019165,-0.7,14.833333333333334,0.967741935483871,62.0,19.0,,,0.03963394299355249
2490.0,859.5618498931415,8897.626716461436,6,509.0,Mocrocks,2025-02-27,2024-25,0.5477499961853027,-0.8,10.35135135135135,0.925,40.0,19.0,,,0.04653533658453164
2491.0,858.0915759428487,11861.854138033497,3,491.0,LongBeach,2025-02-28,2024-25,0.5722000002861023,-0.6,13.823529411764707,1.0,17.0,8.0,,,0.019811405305221463
2492.0,1353.9516783912761,17157.10642461445,6,722.0,Mocrocks,2025-02-28,2024-25,0.5250499844551086,-0.6,12.671875,0.9846153846153847,65.0,23.0,0.02,343.142128492289,0.04800762171751285
2493.0,1199.0483396706254,5739.706806292174,4,758.0,Twin Harbors,2025-03-01,2024-25,0.528249979019165,-0.1,4.786885245901639,0.8356164383561644,73.0,26.0,,,0.0608816155152284
2494.0,2149.05927314657,3420.9514960292336,6,1189.0,Copalis,2025-03-01,2024-25,0.5422000288963318,-0.1,1.5918367346938775,0.98,50.0,17.0,,,0.02326599392802783
2495.0,1587.864290789034,13095.95004185411,4,1194.0,Twin Harbors,2025-03-08,2024-25,0.5310999751091003,0.6,8.247524752475247,0.7062937062937062,143.0,43.0,,,0.09005807412479887
2496.0,1520.7199308268782,4360.888036930019,6,913.0,Mocrocks,2025-03-08,2024-25,0.5302000045776367,0.6,2.8676470588235294,0.8831168831168831,77.0,32.0,,,0.05063391255622718
2497.0,279.00737450563986,1405.7679253938009,7,162.0,LongBeach,2025-03-09,2024-25,0.5591250061988831,0.4,5.038461538461538,0.9629629629629629,27.0,10.0,,,0.09677163568826824
2498.0,646.6676930919544,8437.473709866452,4,364.0,Twin Harbors,2025-03-09,2024-25,0.5372999906539917,0.4,13.047619047619047,0.9545454545454546,44.0,15.0,,,0.06804112911473886
2499.0,772.3534203030205,7105.651466787787,6,455.0,Copalis,2025-03-09,2024-25,0.5425999760627747,0.4,9.2,0.9210526315789473,38.0,17.0,,,0.04920027412462459
2500.0,890.778151817209,10792.119916246957,6,540.0,Copalis,2025-03-10,2024-25,0.5435000061988831,0.2,12.115384615384615,0.896551724137931,29.0,15.0,,,0.03255580521461971
2501.0,155.71478496233772,2205.959453633118,3,99.0,LongBeach,2025-03-11,2024-25,0.5722000002861023,0.1,14.166666666666666,0.9,20.0,9.0,,,0.12843995517084228
2502.0,415.2445809534285,6102.837023103419,4,226.0,Twin Harbors,2025-03-11,2024-25,0.528249979019165,0.1,14.696969696969697,0.9705882352941176,34.0,12.0,,,0.08187945504775473
2503.0,296.6110081798555,4061.9229731296878,6,166.0,Mocrocks,2025-03-11,2024-25,0.5302000045776367,0.1,13.694444444444445,0.9473684210526315,38.0,19.0,,,0.12811392346220005
2504.0,186.04246940110926,1720.8928419602607,6,107.0,Mocrocks,2025-03-12,2024-25,0.5477499961853027,0.2,9.25,0.9523809523809523,21.0,11.0,,,0.1128774524849152
2505.0,184.30349210359728,691.1380953884898,3,96.0,LongBeach,2025-03-13,2024-25,0.5208799839019775,0.4,3.75,1.0,8.0,3.0,,,0.043406665325164795
2506.0,294.06291224328015,2777.2608378532013,4,158.0,Twin Harbors,2025-03-13,2024-25,0.5372999906539917,-0.4,9.444444444444445,1.0,27.0,12.0,,,0.09181708701049225
2507.0,287.87175384566297,3166.589292302293,6,177.0,Copalis,2025-03-13,2024-25,0.5379999876022339,0.4,11.0,0.875,8.0,6.0,,,0.02779015270907423
2508.0,495.7611718893234,5387.271401197315,6,269.0,Copalis,2025-03-14,2024-25,0.5425999760627747,0.7,10.866666666666667,1.0,30.0,15.0,,,0.060513008482837326
2509.0,290.59108331213633,2857.478985902674,3,199.0,LongBeach,2025-03-26,2024-25,0.5602999925613403,0.0,9.833333333333334,0.8181818181818182,22.0,10.0,,,0.075707760022247
2510.0,410.7713401496455,2990.928820464606,6,225.0,Mocrocks,2025-03-26,2024-25,0.5477499961853027,0.0,7.28125,1.0,32.0,17.0,,,0.0779022216796875
2511.0,346.29705494720986,4135.194244369624,6,212.0,Mocrocks,2025-03-27,2024-25,0.5477499961853027,-0.1,11.941176470588236,0.8947368421052632,19.0,9.0,,,0.05486618996195736
2512.0,443.3091477850563,1585.682720923471,3,270.0,LongBeach,2025-03-28,2024-25,0.5460500121116638,0.0,3.576923076923077,0.896551724137931,29.0,13.0,,,0.06541710259058536
2513.0,980.9864471297466,10736.35167136445,6,534.0,Copalis,2025-03-28,2024-25,0.5443500280380249,0.0,10.944444444444445,1.0,54.0,21.0,,,0.05504663204878903
2514.0,2681.0727316207926,28321.877401303285,6,1587.0,Copalis,2025-03-29,2024-25,0.5425999760627747,-0.1,10.563636363636364,0.9166666666666666,60.0,24.0,0.03,849.6563220390985,0.022379101951377545
2515.0,1439.1859868087722,21217.71340552361,3,746.0,LongBeach,2025-03-30,2024-25,0.5039499998092651,-0.8,14.742857142857142,0.9722222222222222,36.0,15.0,,,0.025014140166710365
2516.0,2167.447560653529,32199.10078086252,4,1200.0,Twin Harbors,2025-03-30,2024-25,0.528249979019165,-0.8,14.85576923076923,0.9541284403669725,109.0,21.0,0.04,1287.964031234501,0.05028956731351522
2517.0,2734.8170265579047,38388.72789131281,6,1450.0,Mocrocks,2025-03-30,2024-25,0.5302000045776367,-0.8,14.037037037037036,1.0,27.0,18.0,0.02,767.7745578262562,0.009872689740411167
2518.0,1447.1698894412502,20750.944516394877,6,780.0,Mocrocks,2025-03-31,2024-25,0.5299999713897705,-1.2,14.338983050847459,0.9833333333333333,60.0,26.0,0.015,311.26416774592315,0.04146023244248531
2519.0,1117.5129710544422,16102.345992011735,4,607.0,Twin Harbors,2025-04-01,2024-25,0.5310999751091003,-1.1,14.409090909090908,0.9777777777777777,45.0,24.0,0.005,80.51172996005867,0.04026798897693307
2520.0,464.2163613654576,6963.245420481864,4,278.0,LongBeach,2025-04-02,2024-25,0.5509499907493591,-1.0,15.0,0.92,25.0,13.0,,,0.0538541983450656
2521.0,1438.6156422962858,21579.234634444292,4,761.0,Twin Harbors,2025-04-02,2024-25,0.5189999938011169,-1.0,15.0,0.9811320754716981,53.0,18.0,,,0.03684097297552152
2522.0,2275.5663042627452,32573.106241018155,6,1270.0,Copalis,2025-04-02,2024-25,0.5425999760627747,-1.0,14.314285714285715,0.9722222222222222,36.0,18.0,0.01,325.73106241018155,0.015820237772268975
2523.0,1085.3740842051243,16280.611263076862,4,587.0,Twin Harbors,2025-04-03,2024-25,0.528249979019165,-0.5,15.0,0.9767441860465116,43.0,18.0,,,0.03961767709931192
2524.0,1154.1758269527431,17312.63740429115,6,606.0,Mocrocks,2025-04-03,2024-25,0.5250499844551086,-0.5,15.0,1.0,46.0,26.0,,,0.03985527934807756
2525.0,2982.740408140197,40840.599434535,6,1714.0,Copalis,2025-04-01,2024-25,0.5422000288963318,-1.3,13.692307692307692,0.9435483870967742,124.0,47.0,,,0.041572508174560416
2526.0,1254.754342368602,17584.485855194263,4,714.0,Twin Harbors,2025-04-12,2024-25,0.5310999751091003,0.4,14.014285714285714,0.9333333333333333,75.0,22.0,,,0.05977265626227869
2527.0,1305.238611453281,15662.86333743937,6,757.0,Mocrocks,2025-04-12,2024-25,0.5477499961853027,0.4,12.0,0.9444444444444444,54.0,21.0,,,0.04137174576828924
2528.0,415.7978720417731,6236.968080626597,3,226.0,LongBeach,2025-04-13,2024-25,0.5435333251953125,0.0,15.0,1.0,50.0,16.0,0.04666666666666667,291.0585104292412,0.12025073566267977
2529.0,2022.5628477054747,30338.44271558212,6,1121.0,Copalis,2025-04-13,2024-25,0.5443500280380249,0.0,15.0,0.9821428571428571,56.0,26.0,0.015,455.0766407337318,0.027687643953081605
2530.0,558.269753491396,8374.046302370942,4,313.0,Twin Harbors,2025-04-14,2024-25,0.5372999906539917,-0.2,15.0,0.9583333333333334,24.0,7.0,,,0.04298997008149732
2531.0,741.6487696354156,9729.725525455095,6,412.0,Copalis,2025-04-14,2024-25,0.5425999760627747,-0.2,13.119047619047619,0.9767441860465116,43.0,22.0,,,0.05797892716944465
2532.0,393.7368285526818,5906.052428290227,3,215.0,LongBeach,2025-04-15,2024-25,0.5460500121116638,-0.5,15.0,1.0,16.0,10.0,,,0.040636279971100565
2533.0,720.4828304449102,9412.759559038343,6,382.0,Mocrocks,2025-04-15,2024-25,0.5302000045776367,-0.3,13.064516129032258,1.0,31.0,14.0,0.01,94.12759559038342,0.04302670194216423
2534.0,740.0385093643985,8690.16649567908,6,426.0,Mocrocks,2025-04-16,2024-25,0.5302000045776367,-0.2,11.742857142857142,0.9210526315789473,38.0,17.0,,,0.05134867918243511
2535.0,219.62664474716712,3294.399671207507,4,132.0,LongBeach,2025-04-17,2024-25,0.5723999738693237,0.0,15.0,0.9523809523809523,21.0,10.0,,,0.09561681381680749
2536.0,354.54544686088894,5318.181702913334,3,195.0,LongBeach,2025-04-17,2024-25,0.550000011920929,0.0,15.0,1.0,18.0,8.0,,,0.05076923186962421
2537.0,643.7493981391499,9448.579875913329,4,362.0,Twin Harbors,2025-04-17,2024-25,0.528249979019165,0.0,14.67741935483871,0.9393939393939394,33.0,11.0,0.04,377.94319503653315,0.05126218384885678
2538.0,877.4374898249698,13161.562347374547,6,488.0,Copalis,2025-04-17,2024-25,0.5425999760627747,0.0,15.0,0.975609756097561,41.0,20.0,,,0.046726975397619074
2539.0,1499.1312335304342,20901.34892903009,6,876.0,Copalis,2025-04-18,2024-25,0.5425999760627747,0.3,13.942307692307692,0.9285714285714286,56.0,24.0,0.005,104.50674464515045,0.03735496849606738
2540.0,1075.0915675803135,15612.199285731509,3,587.0,LongBeach,2025-04-26,2024-25,0.5460000038146973,-0.6,14.521739130434783,1.0,23.0,9.0,0.01,156.1219928573151,0.021393526554919995
2541.0,1289.5708856791582,19343.563285187374,4,701.0,Twin Harbors,2025-04-26,2024-25,0.5309500098228455,-0.6,15.0,0.9767441860465116,43.0,15.0,,,0.033344425248367685
2542.0,1920.9904616407189,20867.22972056781,6,1086.0,Copalis,2025-04-26,2024-25,0.5440000295639038,-0.6,10.862745098039216,0.9622641509433962,53.0,24.0,,,0.027589933973296607
2543.0,1393.5666021574007,19931.243263413988,3,816.0,LongBeach,2025-04-27,2024-25,0.5722399950027466,-1.5,14.30232558139535,0.9772727272727273,44.0,13.0,,,0.03157366137498054
2544.0,2965.450476124279,39124.81434628484,6,1638.0,Mocrocks,2025-04-27,2024-25,0.535099983215332,-1.5,13.193548387096774,0.96875,64.0,29.0,0.015,586.8722151942726,0.021581881240399385
2545.0,935.3149794021044,14029.724691031566,4,502.0,Twin Harbors,2025-04-28,2024-25,0.5271333456039429,-2.0,15.0,0.9821428571428571,56.0,30.0,0.0,0.0,0.05987287837066154
2546.0,2179.032024994074,31144.21382064701,6,1166.0,Mocrocks,2025-04-28,2024-25,0.535099983215332,-2.0,14.292682926829269,1.0,41.0,24.0,0.01,311.44213820647013,0.01881569409247737
2547.0,2292.6474609326415,34389.711913989624,6,1209.0,Copalis,2025-04-29,2024-25,0.5184000134468079,-2.2,15.0,0.9830508474576272,59.0,31.0,0.015,515.8456787098444,0.025734440643568897
2548.0,2302.973191811257,34349.43065752383,6,1291.0,Copalis,2025-04-30,2024-25,0.5422000288963318,-2.0,14.915254237288135,0.9672131147540983,61.0,26.0,0.025,858.7357664380958,0.026487498950009198
2549.0,726.7263692765504,10900.895539148256,4,395.0,LongBeach,2025-05-01,2024-25,0.5435333251953125,-1.6,15.0,1.0,34.0,15.0,,,0.046785146978837025
2550.0,1416.656466690997,21249.847000364953,3,770.0,LongBeach,2025-05-01,2024-25,0.5435333251953125,-1.6,15.0,1.0,22.0,8.0,,,0.015529523577008928
2551.0,1193.5637009786333,17903.4555146795,4,679.0,Twin Harbors,2025-05-01,2024-25,0.528249979019165,-1.6,15.0,0.9285714285714286,42.0,15.0,0.02,358.06911029359,0.03518873769834248
2552.0,2136.602409392316,29981.35638985992,6,1159.0,Copalis,2025-05-01,2024-25,0.5424500107765198,-1.6,14.03225806451613,1.0,31.0,15.0,,,0.014509016681684308
